sample_id,side,global_vertex_id,region_id,region_point_id,x,y,z,candidate_finite,quality_rank,repair_method,selected,distance_to_selected_mm
T076,L,15,T002,15,11.494214769839049,8.37556982215918,-3.8097216406855594,True,0,mapped,False,0.0
T076,L,16,T001,16,11.787852713168194,7.699071868809747,-3.1686971612899293,True,0,mapped,True,0.0
T076,L,16,T002,16,11.787852713168196,7.699071868809747,-3.1686971612899293,True,0,mapped,False,1.7763568394002505e-15
T076,L,17,T001,17,11.812071492014224,6.941473657447787,-2.41109878362848,True,0,mapped,True,0.0
T076,L,17,T002,17,11.812071492014224,6.941473657447787,-2.41109878362848,True,0,mapped,False,0.0
T076,L,18,T001,18,11.722084580640304,6.169598750258682,-1.6792803717125255,True,0,mapped,True,0.0
T076,L,18,T002,18,11.722084580640304,6.169598750258682,-1.6792803717125255,True,0,mapped,False,0.0
T076,L,19,T001,19,11.59924804491547,5.142851803051546,-1.5201468467712402,True,0,mapped,True,0.0
T076,L,19,T002,19,11.599248044915472,5.142851803051546,-1.5201468467712402,True,0,mapped,False,1.7763568394002505e-15
T076,L,20,T001,20,11.262497316297436,4.34042718348226,-0.9505250908298366,True,0,mapped,True,0.0
T076,L,20,T002,20,11.262497316297438,4.3404271834822605,-0.9505250908298366,True,0,mapped,False,1.9860273225978185e-15
T076,L,21,T001,21,10.922756526862551,3.49272201080007,-0.6161189773000151,True,0,mapped,True,0.0
T076,L,21,T002,21,10.922756526862551,3.49272201080007,-0.6161189773000151,True,0,mapped,False,0.0
T076,L,22,T001,22,10.478451888957904,2.6134356222561967,-0.2014447373497803,True,0,mapped,True,0.0
T076,L,22,T002,22,10.478451888957904,2.6134356222561967,-0.2014447373497803,True,0,mapped,False,0.0
T076,L,23,T001,23,10.001078986699934,1.8630075916068256,0.2737801259704385,True,0,mapped,True,0.0
T076,L,23,T002,23,10.001078986699934,1.8630075916068252,0.2737801259704384,True,0,mapped,False,4.577566798522237e-16
T076,L,24,T001,24,9.49921989440918,1.0505213737487793,0.4461008310317993,True,0,mapped,True,0.0
T076,L,24,T002,24,9.49921989440918,1.0505213737487793,0.4461008310317993,True,0,mapped,False,0.0
T076,L,24,T004,24,9.49921989440918,1.0505213737487793,0.4461008310317993,True,0,mapped,False,0.0
T076,L,25,T001,25,4.921348406510793,18.25052261352539,-9.170557234653156,True,0,mapped,True,0.0
T076,L,26,T001,26,5.876897847145708,17.950947756959696,-9.080954966991122,True,0,mapped,True,0.0
T076,L,27,T001,27,6.853009246189028,17.51980433860821,-9.050259795961518,True,0,mapped,True,0.0
T076,L,28,T001,28,7.719797642119811,16.998182795867894,-9.069991711734888,True,0,mapped,True,0.0
T076,L,29,T001,29,8.648527729270517,16.037856371661356,-9.122415678603376,True,0,mapped,True,0.0
T076,L,30,T001,30,9.20313788693112,15.35946020968548,-9.058342762609172,True,0,mapped,True,0.0
T076,L,31,T001,31,9.727233932285028,14.426397905321489,-9.026647637268589,True,0,mapped,True,0.0
T076,L,32,T001,32,10.055405063534272,13.40654712965906,-8.886494536327401,True,0,mapped,True,0.0
T076,L,33,T001,33,10.414213928086928,12.458771387585127,-8.464048495101098,True,0,mapped,True,0.0
T076,L,34,T001,34,10.638616329221698,11.640801343127272,-7.949781363067043,True,0,mapped,True,0.0
T076,L,35,T001,35,10.87277172641317,10.86972130176683,-7.31819899334614,True,0,mapped,True,0.0
T076,L,36,T001,36,11.14641562260774,10.088880320771594,-6.497321972803085,True,0,mapped,True,0.0
T076,L,37,T001,37,11.241119990366665,9.48703575544177,-5.785897613891437,True,0,mapped,True,0.0
T076,L,38,T001,38,11.489654545024347,8.909307853714498,-5.0035007658260415,True,0,mapped,True,0.0
T076,L,39,T001,39,11.66881357361912,8.37715275877568,-4.2408313518711775,True,0,mapped,True,0.0
T076,L,40,T001,40,11.864273294556046,7.738443804628109,-3.469257652734988,True,0,mapped,True,0.0
T076,L,41,T001,41,11.95249852051941,7.0380645259903165,-2.8355877398922944,True,0,mapped,True,0.0
T076,L,42,T001,42,11.867504830485595,6.305912685365959,-2.177045347506526,True,0,mapped,True,0.0
T076,L,43,T001,43,11.730969261316512,5.326785909532327,-1.6996230729367054,True,0,mapped,True,0.0
T076,L,44,T001,44,11.524024728801958,4.543166434069194,-1.3453957598278647,True,0,mapped,True,0.0
T076,L,45,T001,45,11.131915352635726,3.698879761725682,-0.894244500923423,True,0,mapped,True,0.0
T076,L,46,T001,46,10.752192863864764,2.8253009971448244,-0.5838906649930584,True,0,mapped,True,0.0
T076,L,47,T001,47,10.382892665879124,2.050300805389534,-0.2776559674734027,True,0,mapped,True,0.0
T076,L,48,T001,48,9.866399016286897,1.2365169961868432,0.0890519153424216,True,0,mapped,True,0.0
T076,L,49,T001,49,5.622008390649372,18.250109964542407,-8.541956467123171,True,0,mapped,True,0.0
T076,L,50,T001,50,6.638944944221423,17.876725735569998,-8.526682434225295,True,0,mapped,True,0.0
T076,L,51,T001,51,7.66412488753506,17.383861397846946,-8.535909813905,True,0,mapped,True,0.0
T076,L,52,T001,52,8.512039509881161,16.74465617663354,-8.600156187554726,True,0,mapped,True,0.0
T076,L,53,T001,53,9.342627242109913,15.697518054680966,-8.733881442937822,True,0,mapped,True,0.0
T076,L,54,T001,54,9.86790991873799,14.9641373767536,-8.695186764646834,True,0,mapped,True,0.0
T076,L,55,T001,55,10.2616079935208,14.010004427816591,-8.680958470578169,True,0,mapped,True,0.0
T076,L,56,T001,56,10.67513802161942,13.011700374630916,-8.436774211826439,True,0,mapped,True,0.0
T076,L,57,T001,57,11.040516107998831,12.084667878250157,-7.961729659022352,True,0,mapped,True,0.0
T076,L,58,T001,58,11.288496611771397,11.175954200459948,-7.39090409186864,True,0,mapped,True,0.0
T076,L,59,T001,59,11.591931052250578,10.383235707169394,-6.7123725616839724,True,0,mapped,True,0.0
T076,L,60,T001,60,11.742774896982684,9.63534165406041,-5.973389161887604,True,0,mapped,True,0.0
T076,L,61,T001,61,11.830872533566616,8.940901523379903,-5.174796500764564,True,0,mapped,True,0.0
T076,L,62,T001,62,11.910038799355874,8.405078412655708,-4.525105674223922,True,0,mapped,True,0.0
T076,L,63,T001,63,12.05013349138678,7.808423052007921,-3.7985939696945006,True,0,mapped,True,0.0
T076,L,64,T001,64,12.116733930408335,7.147605896285424,-3.147420533732677,True,0,mapped,True,0.0
T076,L,65,T001,65,12.093821301044771,6.385810250669377,-2.552852240110636,True,0,mapped,True,0.0
T076,L,66,T001,66,11.963278790781164,5.479676276306147,-2.068250592386173,True,0,mapped,True,0.0
T076,L,67,T001,67,11.849910569599029,4.637934645951705,-1.7466836607545844,True,0,mapped,True,0.0
T076,L,68,T001,68,11.554020806339214,3.8430238679143542,-1.3592205165657585,True,0,mapped,True,0.0
T076,L,69,T001,69,11.24105576317185,2.963924852346471,-1.016457183333927,True,0,mapped,True,0.0
T076,L,70,T001,70,10.686543386725509,2.2343658466919107,-0.5867441804085151,True,0,mapped,True,0.0
T076,L,71,T001,71,10.240352578268174,1.3916548457401945,-0.2893441320969492,True,0,mapped,True,0.0
T076,L,72,T001,72,6.291911409416527,18.18225229010036,-7.927455158452014,True,0,mapped,True,0.0
T076,L,73,T001,73,7.408459046436047,17.737999455624532,-7.990092958925073,True,0,mapped,True,0.0
T076,L,74,T001,74,8.350309635542743,17.128959847508053,-8.17821131092176,True,0,mapped,True,0.0
T076,L,75,T001,75,9.246735952630852,16.291697371331722,-8.20894135044905,True,0,mapped,True,0.0
T076,L,76,T001,76,10.056148223308346,15.350883728540692,-8.216424253146362,True,0,mapped,True,0.0
T076,L,77,T001,77,10.422332357911,14.537144207196468,-8.379633726384261,True,0,mapped,True,0.0
T076,L,78,T001,78,10.879891101697206,13.561277264055857,-8.248537203186514,True,0,mapped,True,0.0
T076,L,79,T001,79,11.32369558476076,12.59712562826694,-7.904804920249632,True,0,mapped,True,0.0
T076,L,80,T001,80,11.669503822305265,11.575178518463394,-7.4322406887070995,True,0,mapped,True,0.0
T076,L,81,T001,81,11.883016649896955,10.669568444633088,-6.785791243841079,True,0,mapped,True,0.0
T076,L,82,T001,82,12.01885589577254,9.879970764889944,-6.137361877513734,True,0,mapped,True,0.0
T076,L,83,T001,83,12.073678869285892,9.167720770940662,-5.4239701518909165,True,0,mapped,True,0.0
T076,L,84,T001,84,12.174795528741177,8.49271041940106,-4.719181598749105,True,0,mapped,True,0.0
T076,L,85,T001,85,12.357803820929895,7.923006207786464,-4.14579172231106,True,0,mapped,True,0.0
T076,L,86,T001,86,12.381429014866937,7.217112000071641,-3.4477479314116457,True,0,mapped,True,0.0
T076,L,87,T001,87,12.389284443012729,6.51327468540501,-2.93892927357492,True,0,mapped,True,0.0
T076,L,88,T001,88,12.273821128105876,5.687516486771041,-2.422670974850614,True,0,mapped,True,0.0
T076,L,89,T001,89,12.044784568942775,4.847705659610016,-1.9587955633863667,True,0,mapped,True,0.0
T076,L,90,T001,90,11.870660877471204,4.049429024687346,-1.6131646555357777,True,0,mapped,True,0.0
T076,L,91,T001,91,11.492176228725157,3.1436381400982065,-1.223685889751604,True,0,mapped,True,0.0
T076,L,92,T001,92,11.058793442020932,2.456059402168835,-0.891701904205709,True,0,mapped,True,0.0
T076,L,93,T001,93,10.66399915821696,1.62244426301544,-0.5939752959732328,True,0,mapped,True,0.0
T076,L,94,T001,94,7.0103901241713,18.007979635945727,-7.408976447324908,True,0,mapped,True,0.0
T076,L,95,T001,95,8.17543422934179,17.469005270146,-7.583822300146895,True,0,mapped,True,0.0
T076,L,96,T001,96,9.043334448854935,16.77189958295938,-7.7605761723539874,True,0,mapped,True,0.0
T076,L,97,T001,97,10.018098261523772,15.85595786334179,-7.770319137639201,True,0,mapped,True,0.0
T076,L,98,T001,98,10.654887387006951,14.88078011251749,-7.909712343962839,True,0,mapped,True,0.0
T076,L,99,T001,99,11.10071665074756,14.026686273979935,-7.933956773194154,True,0,mapped,True,0.0
T076,L,100,T001,100,11.570041377608828,13.15148008785756,-7.710953125258229,True,0,mapped,True,0.0
T076,L,101,T001,101,11.923522184097708,11.878651925671202,-7.3289917255139,True,0,mapped,True,0.0
T076,L,102,T001,102,12.275047534831533,11.09335885985458,-6.750302637854878,True,0,mapped,True,0.0
T076,L,103,T001,103,12.40657822014645,10.199821561786212,-6.216250986369501,True,0,mapped,True,0.0
T076,L,104,T001,104,12.446356946959176,9.378151270679028,-5.558031207258295,True,0,mapped,True,0.0
T076,L,105,T001,105,12.471300521031884,8.686395432023396,-4.888452088971127,True,0,mapped,True,0.0
T076,L,106,T001,106,12.59927235139719,8.162113740661628,-4.406252495985511,True,0,mapped,True,0.0
T076,L,107,T001,107,12.674583441967428,7.353265852051107,-3.721759937313128,True,0,mapped,True,0.0
T076,L,108,T001,108,12.70251777606596,6.6178608776533965,-3.1977616085997136,True,0,mapped,True,0.0
T076,L,109,T001,109,12.653134770778996,5.846447201761519,-2.700927019991009,True,0,mapped,True,0.0
T076,L,110,T001,110,12.414524824503708,5.030581721196623,-2.22174523078929,True,0,mapped,True,0.0
T076,L,111,T001,111,12.172242887857124,4.231452104244608,-1.842187325918964,True,0,mapped,True,0.0
T076,L,112,T001,112,11.823641993232568,3.3490541904520077,-1.4700336159861258,True,0,mapped,True,0.0
T076,L,113,T001,113,11.470158275956392,2.629890489062439,-1.1586131096343928,True,0,mapped,True,0.0
T076,L,114,T001,114,11.17039806954389,1.6505213975906396,-0.8703075827596103,True,0,mapped,True,0.0
T076,L,115,T001,115,7.698456463020713,17.75718859179957,-6.920146942138672,True,0,mapped,True,0.0
T076,L,116,T001,116,8.882459049050144,17.092219740120704,-7.204138844769068,True,0,mapped,True,0.0
T076,L,117,T001,117,9.68807559800888,16.396786711888762,-7.368721778447005,True,0,mapped,True,0.0
T076,L,118,T001,118,10.588048629864938,15.423088675963362,-7.454241046811941,True,0,mapped,True,0.0
T076,L,119,T001,119,11.249670429428845,14.47339888952422,-7.554909561230361,True,0,mapped,True,0.0
T076,L,120,T001,120,11.649804160513892,13.480357730436928,-7.566815859221071,True,0,mapped,True,0.0
T076,L,121,T001,121,12.158650377717564,12.466006123702527,-7.164505255126738,True,0,mapped,True,0.0
T076,L,122,T001,122,12.574954902308804,11.55480777657598,-6.582623170152752,True,0,mapped,True,0.0
T076,L,123,T001,123,12.666932847024905,10.479810672412489,-6.171181873729028,True,0,mapped,True,0.0
T076,L,124,T001,124,12.783250926984069,9.711320764758888,-5.654817261310722,True,0,mapped,True,0.0
T076,L,125,T001,125,12.817679671443932,8.861401088543495,-4.9630868508170725,True,0,mapped,True,0.0
T076,L,126,T001,126,12.964082599882572,8.258680182706886,-4.441843762405654,True,0,mapped,True,0.0
T076,L,127,T001,127,13.046903622657563,7.586033034021856,-3.913506268543303,True,0,mapped,True,0.0
T076,L,128,T001,128,13.017427147494416,6.832466045042885,-3.396480904859988,True,0,mapped,True,0.0
T076,L,129,T001,129,12.993308516460534,6.014082956786679,-2.928063947451853,True,0,mapped,True,0.0
T076,L,130,T001,130,12.826950392618832,5.2382445361712655,-2.4593905239888407,True,0,mapped,True,0.0
T076,L,131,T001,131,12.584030177591504,4.39013983201441,-2.0619126590967056,True,0,mapped,True,0.0
T076,L,132,T001,132,12.350953301730367,3.519286537501128,-1.723438915265953,True,0,mapped,True,0.0
T076,L,133,T001,133,11.93975369625667,2.689412054583488,-1.3794731717539868,True,0,mapped,True,0.0
T076,L,134,T001,134,11.595527912899502,1.9284191055701485,-1.074775315312729,True,0,mapped,True,0.0
T076,L,135,T001,135,8.460008111328447,17.38551615504241,-6.5278752137384295,True,0,mapped,True,0.0
T076,L,136,T001,136,9.538340772816678,16.70114837255398,-6.905710580823242,True,0,mapped,True,0.0
T076,L,137,T001,137,10.404920416664156,15.921012109208805,-7.00798440501776,True,0,mapped,True,0.0
T076,L,138,T001,138,11.204726217847211,14.936998823253246,-7.143161589117589,True,0,mapped,True,0.0
T076,L,139,T001,139,11.812284879281751,13.907918956858486,-7.133815164318039,True,0,mapped,True,0.0
T076,L,140,T001,140,12.168429644038117,12.96067794562778,-7.0890537598846,True,0,mapped,True,0.0
T076,L,141,T001,141,12.678042423542696,11.874120396743487,-6.499778473958798,True,0,mapped,True,0.0
T076,L,142,T001,142,12.89033261044273,10.863158564335414,-6.12441912331582,True,0,mapped,True,0.0
T076,L,143,T001,143,13.077599288981451,10.056928548991598,-5.643810611722972,True,0,mapped,True,0.0
T076,L,144,T001,144,13.126264819408034,9.16797416289171,-5.061080851408269,True,0,mapped,True,0.0
T076,L,145,T001,145,13.232471342126413,8.447348484122637,-4.502186082078102,True,0,mapped,True,0.0
T076,L,146,T001,146,13.362903054610342,7.818001093025295,-4.0007698878222575,True,0,mapped,True,0.0
T076,L,147,T001,147,13.41488152233028,7.053495730460269,-3.5213377102771912,True,0,mapped,True,0.0
T076,L,148,T001,148,13.4399146660642,6.258237625439462,-3.048403955132256,True,0,mapped,True,0.0
T076,L,149,T001,149,13.256819540953355,5.450303191817884,-2.640809565507887,True,0,mapped,True,0.0
T076,L,150,T001,150,13.014031195656704,4.555329392420943,-2.228257290989635,True,0,mapped,True,0.0
T076,L,151,T001,151,12.844327797845771,3.661123949694536,-1.892507594892937,True,0,mapped,True,0.0
T076,L,152,T001,152,12.50615974232055,2.7870793803409044,-1.5621645725503257,True,0,mapped,True,0.0
T076,L,153,T001,153,12.117993116067066,2.0505213737487797,-1.2542894446684478,True,0,mapped,True,0.0
T076,L,154,T001,154,9.260318672651398,17.043278892655387,-6.320147037506104,True,0,mapped,True,0.0
T076,L,155,T001,155,10.218732360736205,16.26204782684335,-6.632208973966302,True,0,mapped,True,0.0
T076,L,156,T001,156,11.127624406140704,15.40551366258308,-6.634431854558546,True,0,mapped,True,0.0
T076,L,157,T001,157,11.8179230785921,14.378290148723991,-6.74918019528929,True,0,mapped,True,0.0
T076,L,158,T001,158,12.270842034479552,13.426709399872037,-6.749234053138132,True,0,mapped,True,0.0
T076,L,159,T001,159,12.725057947448354,12.392106885196908,-6.4135551240628885,True,0,mapped,True,0.0
T076,L,160,T001,160,13.082292678333673,11.251180735102194,-6.05947499928128,True,0,mapped,True,0.0
T076,L,161,T001,161,13.392053353183726,10.289983306651234,-5.460533260354913,True,0,mapped,True,0.0
T076,L,162,T001,162,13.464903375264823,9.62918891321956,-5.076810723247155,True,0,mapped,True,0.0
T076,L,163,T001,163,13.496732864247388,8.804677323447379,-4.608660515169131,True,0,mapped,True,0.0
T076,L,164,T001,164,13.64609057591588,8.06971978448859,-4.074091940992918,True,0,mapped,True,0.0
T076,L,165,T001,165,13.733259983571418,7.307488735950407,-3.568637975297591,True,0,mapped,True,0.0
T076,L,166,T001,166,13.713404483338476,6.461610649387419,-3.141762373126978,True,0,mapped,True,0.0
T076,L,167,T001,167,13.659148145288553,5.633032987222592,-2.743557403950571,True,0,mapped,True,0.0
T076,L,168,T001,168,13.477679370639926,4.75591807036883,-2.3604719722072893,True,0,mapped,True,0.0
T076,L,169,T001,169,13.313077587972863,3.8409546717602856,-1.9992671366228012,True,0,mapped,True,0.0
T076,L,170,T001,170,13.031372542386592,3.006972323508546,-1.6764354618092951,True,0,mapped,True,0.0
T076,L,171,T001,171,12.68184086937372,2.1416640105746865,-1.3201467990875249,True,0,mapped,True,0.0
T076,L,172,T001,172,9.974880166725155,16.60763072460047,-5.965893897425896,True,0,mapped,True,0.0
T076,L,173,T001,173,10.90374112410995,15.791006407653768,-6.243148064036612,True,0,mapped,True,0.0
T076,L,174,T001,174,11.696294156640745,14.877648563939347,-6.352973946148588,True,0,mapped,True,0.0
T076,L,175,T001,175,12.326088174133464,13.834325666714546,-6.403130981686706,True,0,mapped,True,0.0
T076,L,176,T001,176,12.784457684857948,12.842595445956922,-6.21067424669861,True,0,mapped,True,0.0
T076,L,177,T001,177,13.217811053311152,11.682817075702587,-5.886929959357902,True,0,mapped,True,0.0
T076,L,178,T001,178,13.568612619482556,10.756994926064996,-5.377063879871757,True,0,mapped,True,0.0
T076,L,179,T001,179,13.734896879319155,9.839144750028884,-4.925224117028929,True,0,mapped,True,0.0
T076,L,180,T001,180,13.801327060009765,9.134449550979175,-4.596345511177349,True,0,mapped,True,0.0
T076,L,181,T001,181,13.89081862084483,8.318104223047644,-4.129829615817111,True,0,mapped,True,0.0
T076,L,182,T001,182,14.047727417381186,7.593647476338457,-3.6285013780278734,True,0,mapped,True,0.0
T076,L,183,T001,183,14.040304588911884,6.737534505763248,-3.2015808431941046,True,0,mapped,True,0.0
T076,L,184,T001,184,14.016008114109102,5.881559511179517,-2.7988945262611766,True,0,mapped,True,0.0
T076,L,185,T001,185,13.93215702039,5.008405151891456,-2.4334513488531715,True,0,mapped,True,0.0
T076,L,186,T001,186,13.811613718816162,4.1107433783407865,-2.070100593451624,True,0,mapped,True,0.0
T076,L,187,T001,187,13.558339151241457,3.180526025425904,-1.714676613056287,True,0,mapped,True,0.0
T076,L,188,T001,188,13.258709480575032,2.230645261357047,-1.3201467990875246,True,0,mapped,True,0.0
T076,L,189,T001,189,10.720732291330744,16.108768467337278,-5.720147132873535,True,0,mapped,True,0.0
T076,L,190,T001,190,11.539075891210103,15.315988059210586,-5.890783991374949,True,0,mapped,True,0.0
T076,L,191,T001,191,12.278521136818094,14.274370919914736,-6.012985849231263,True,0,mapped,True,0.0
T076,L,192,T001,192,12.839226808484971,13.230402967227654,-5.960286787877752,True,0,mapped,True,0.0
T076,L,193,T001,193,13.278624062873398,12.254690756374128,-5.684784580092955,True,0,mapped,True,0.0
T076,L,194,T001,194,13.638646276870478,11.34091866123554,-5.297462702487783,True,0,mapped,True,0.0
T076,L,195,T001,195,13.90778619640669,10.279945723185522,-4.871652348979732,True,0,mapped,True,0.0
T076,L,196,T001,196,13.985808744976314,9.470772141103506,-4.594225895689882,True,0,mapped,True,0.0
T076,L,197,T001,197,14.215813771103452,8.708307729425362,-4.086811267580892,True,0,mapped,True,0.0
T076,L,198,T001,198,14.382704160550071,7.956335447789458,-3.640714101134515,True,0,mapped,True,0.0
T076,L,199,T001,199,14.348448006762258,7.063524871203129,-3.226934201969904,True,0,mapped,True,0.0
T076,L,200,T001,200,14.380497292086094,6.161307406059567,-2.818601957144057,True,0,mapped,True,0.0
T076,L,201,T001,201,14.323393130838074,5.3545906950490565,-2.485771777108588,True,0,mapped,True,0.0
T076,L,202,T001,202,14.227427076101796,4.398374831145539,-2.1233699043473298,True,0,mapped,True,0.0
T076,L,203,T001,203,14.011225000423114,3.449026472096969,-1.7606944561591,True,0,mapped,True,0.0
T076,L,204,T001,204,13.817896518120634,2.3937313560549525,-1.3201467990875244,True,0,mapped,True,0.0
T076,L,205,T001,205,11.40199532375932,15.599236929887276,-5.426754085754206,True,0,mapped,True,0.0
T076,L,206,T001,206,12.22709694006832,14.702715233162806,-5.535412163315575,True,0,mapped,True,0.0
T076,L,207,T001,207,12.866146790714692,13.665479465620988,-5.6225520728740985,True,0,mapped,True,0.0
T076,L,208,T001,208,13.28521256187586,12.676495840040824,-5.531913921419711,True,0,mapped,True,0.0
T076,L,209,T001,209,13.682798174970916,11.715234322476045,-5.201722503474628,True,0,mapped,True,0.0
T076,L,210,T001,210,14.084281496029178,10.682028831117142,-4.707747474747759,True,0,mapped,True,0.0
T076,L,211,T001,211,14.197240429146088,9.765971104791976,-4.481391693635222,True,0,mapped,True,0.0
T076,L,212,T001,212,14.456269945761608,9.045420032508805,-4.037797454093576,True,0,mapped,True,0.0
T076,L,213,T001,213,14.627304984735977,8.244437763944056,-3.6017278329650684,True,0,mapped,True,0.0
T076,L,214,T001,214,14.708649395662082,7.386665765688058,-3.209947446117128,True,0,mapped,True,0.0
T076,L,215,T001,215,14.737632236705092,6.462219949998483,-2.8139604519454293,True,0,mapped,True,0.0
T076,L,216,T001,216,14.702168119135038,5.596694723873299,-2.4524729906430816,True,0,mapped,True,0.0
T076,L,217,T001,217,14.607658059320718,4.693434177933735,-2.127902671858924,True,0,mapped,True,0.0
T076,L,218,T001,218,14.496515389506172,3.747684207965023,-1.7640658636995208,True,0,mapped,True,0.0
T076,L,219,T001,219,14.318588977848426,2.698958728386869,-1.3201467990875253,True,0,mapped,True,0.0
T076,L,220,T001,220,12.06780165540468,15.0819396671971,-5.126670983112161,True,0,mapped,True,0.0
T076,L,221,T001,221,12.790290651260316,14.116463105133754,-5.236439612879488,True,0,mapped,True,0.0
T076,L,222,T001,222,13.29858858612546,13.00252613971039,-5.289788108104316,True,0,mapped,True,0.0
T076,L,223,T001,223,13.75083112582828,12.146230085543095,-5.002651827238479,True,0,mapped,True,0.0
T076,L,224,T001,224,14.143568984203664,11.09530946332847,-4.639353613639583,True,0,mapped,True,0.0
T076,L,225,T001,225,14.408052302574829,10.222121457975756,-4.319091975113547,True,0,mapped,True,0.0
T076,L,226,T001,226,14.658621508405584,9.444856629269443,-3.9472385754266055,True,0,mapped,True,0.0
T076,L,227,T001,227,14.88988759355239,8.547713014045293,-3.554625665941169,True,0,mapped,True,0.0
T076,L,228,T001,228,15.09095523011576,7.709233521177113,-3.1316157111663223,True,0,mapped,True,0.0
T076,L,229,T001,229,15.155739797953744,6.850365905426862,-2.770165718594356,True,0,mapped,True,0.0
T076,L,230,T001,230,15.078787991189431,5.876779842642055,-2.4165458624213496,True,0,mapped,True,0.0
T076,L,231,T001,231,14.98173672619344,5.02902771019694,-2.105101564369643,True,0,mapped,True,0.0
T076,L,232,T001,232,14.92306085378376,4.065601014338727,-1.7321417146900753,True,0,mapped,True,0.0
T076,L,233,T001,233,14.802628569319037,3.0298866566119305,-1.3201467990875249,True,0,mapped,True,0.0
T076,L,234,T001,234,12.70075545964048,14.448788973440186,-4.815405903781773,True,0,mapped,True,0.0
T076,L,235,T001,235,13.319383667730314,13.43948045343908,-4.914333821019871,True,0,mapped,True,0.0
T076,L,236,T001,236,13.782456337129378,12.497542139192294,-4.763542168528908,True,0,mapped,True,0.0
T076,L,237,T001,237,14.157385993428836,11.517404792848808,-4.543948009343045,True,0,mapped,True,0.0
T076,L,238,T001,238,14.550842532967254,10.581206749180923,-4.149655256233836,True,0,mapped,True,0.0
T076,L,239,T001,239,14.813886269168355,9.620393102787666,-3.832113356462288,True,0,mapped,True,0.0
T076,L,240,T001,240,15.010033179263452,8.995632800252658,-3.5647655133299203,True,0,mapped,True,0.0
T076,L,241,T001,241,15.295520730119891,8.102166508520211,-3.108578437483524,True,0,mapped,True,0.0
