sample_id,side,global_vertex_id,chosen_region_id,chosen_region_point_id,chosen_quality_rank,chosen_repair_method,x,y,z,member_count,max_candidate_distance_mm,mean_candidate_distance_mm,topology_role
T088,L,108,T001,108,0,mapped,-10.003367734793027,31.00671031182007,-24.46503393856426,1,0.0,0.0,interior
T088,L,109,T001,109,0,mapped,-10.063568025692426,30.31400046083204,-23.668010485551868,1,0.0,0.0,interior
T088,L,110,T001,110,0,mapped,-9.983666301763739,29.667298365219153,-22.930100077265905,1,0.0,0.0,interior
T088,L,111,T001,111,0,mapped,-10.076865744471283,28.91685015638563,-22.093233278165464,1,0.0,0.0,interior
T088,L,112,T001,112,0,mapped,-10.212683992215343,28.238931379667605,-21.2911467503304,1,0.0,0.0,interior
T088,L,113,T001,113,0,mapped,-10.311936169814686,27.47646864777498,-20.53282048626206,1,0.0,0.0,interior
T088,L,114,T001,114,0,mapped,-10.785274825844382,26.965485677594085,-19.69322991999292,1,0.0,0.0,interior
T088,L,115,T001,115,0,mapped,-15.446413921847611,41.196750589059675,-30.957539566277802,1,0.0,0.0,interior
T088,L,116,T001,116,0,mapped,-14.536081870425512,40.59977873437834,-30.834285311986598,1,0.0,0.0,interior
T088,L,117,T001,117,0,mapped,-13.732312333326952,39.94195264022187,-30.608052396402787,1,0.0,0.0,interior
T088,L,118,T001,118,0,mapped,-12.961259883381103,39.24800135891499,-30.238326313001526,1,0.0,0.0,interior
T088,L,119,T001,119,0,mapped,-12.346113956920664,38.435124270734995,-29.947230246112383,1,0.0,0.0,interior
T088,L,120,T001,120,0,mapped,-11.946568026029958,37.6914039764356,-29.782272322559837,1,0.0,0.0,interior
T088,L,121,T001,121,0,mapped,-11.486391419379027,36.59045546486671,-29.44613657296383,1,0.0,0.0,interior
T088,L,122,T001,122,0,mapped,-11.12688741410487,35.67480624424889,-28.892587141878472,1,0.0,0.0,interior
T088,L,123,T001,123,0,mapped,-10.845690387742629,34.877634724284505,-28.32597611737332,1,0.0,0.0,interior
T088,L,124,T001,124,0,mapped,-10.558993437084968,34.14743560740488,-27.6161544787117,1,0.0,0.0,interior
T088,L,125,T001,125,0,mapped,-10.431728150436998,33.4513726308617,-27.10115408646944,1,0.0,0.0,interior
T088,L,126,T001,126,0,mapped,-10.124755931644886,32.70204379468916,-26.22819340088192,1,0.0,0.0,interior
T088,L,127,T001,127,0,mapped,-9.965804256623716,32.03272603219425,-25.56116016491514,1,0.0,0.0,interior
T088,L,128,T001,128,0,mapped,-9.845099481269969,31.39128184259794,-24.816450627738714,1,0.0,0.0,interior
T088,L,129,T001,129,0,mapped,-9.85077434756944,30.579980978307816,-23.8960366098852,1,0.0,0.0,interior
T088,L,130,T001,130,0,mapped,-9.851831460853257,29.92607087607163,-23.232294187921813,1,0.0,0.0,interior
T088,L,131,T001,131,0,mapped,-9.92020542300067,29.288225752154123,-22.52184474890323,1,0.0,0.0,interior
T088,L,132,T001,132,0,mapped,-9.947468797303957,28.503522927504708,-21.69320534217246,1,0.0,0.0,interior
T088,L,133,T001,133,0,mapped,-10.072048963788006,27.686637928945398,-20.844411680809657,1,0.0,0.0,interior
T088,L,134,T001,134,0,mapped,-10.478187428292964,27.097564061724462,-20.08702701506907,1,0.0,0.0,interior
T088,L,135,T001,135,0,mapped,-14.845635089458472,40.89325907578478,-30.80261251499929,1,0.0,0.0,interior
T088,L,136,T001,136,0,mapped,-14.001510623366965,40.30962425826511,-30.52815286360821,1,0.0,0.0,interior
T088,L,137,T001,137,0,mapped,-13.193211563026399,39.62431604509058,-30.233859452813107,1,0.0,0.0,interior
T088,L,138,T001,138,0,mapped,-12.528146240600202,38.891077119271586,-29.853342928651795,1,0.0,0.0,interior
T088,L,139,T001,139,0,mapped,-11.99375389012104,38.11235675522091,-29.640510451394526,1,0.0,0.0,interior
T088,L,140,T001,140,0,mapped,-11.601838966214869,37.17074294549413,-29.473351161996156,1,0.0,0.0,interior
T088,L,141,T001,141,0,mapped,-11.147396789893271,36.154424547362225,-28.98406751544767,1,0.0,0.0,interior
T088,L,142,T001,142,0,mapped,-10.770329608313945,35.29664136248316,-28.405359503551587,1,0.0,0.0,interior
T088,L,143,T001,143,0,mapped,-10.529412122308184,34.59654215787246,-27.82154498612395,1,0.0,0.0,interior
T088,L,144,T001,144,0,mapped,-10.382096749762022,33.87579777902876,-27.310438411988912,1,0.0,0.0,interior
T088,L,145,T001,145,0,mapped,-10.097416054779675,33.07079090140883,-26.481925433776926,1,0.0,0.0,interior
T088,L,146,T001,146,0,mapped,-9.862227575972215,32.40919892098796,-25.769119324822103,1,0.0,0.0,interior
T088,L,147,T001,147,0,mapped,-9.74534481237325,31.629370436380306,-24.961907720710453,1,0.0,0.0,interior
T088,L,148,T001,148,0,mapped,-9.677778767323828,30.900002569814298,-24.168579588438316,1,0.0,0.0,interior
T088,L,149,T001,149,0,mapped,-9.714291687622964,30.20248132384943,-23.46104838877376,1,0.0,0.0,interior
T088,L,150,T001,150,0,mapped,-9.708953158659074,29.518813208296006,-22.80942434371554,1,0.0,0.0,interior
T088,L,151,T001,151,0,mapped,-9.74253621385045,28.770492163221917,-22.032442977533243,1,0.0,0.0,interior
T088,L,152,T001,152,0,mapped,-9.938821946702106,27.967227805705743,-21.161977030685545,1,0.0,0.0,interior
T088,L,153,T001,153,0,mapped,-10.083533895997821,27.192422822912366,-20.402570487875895,1,0.0,0.0,interior
T088,L,154,T001,154,0,mapped,-14.307246663004378,40.685658979964856,-30.37552748562176,1,0.0,0.0,interior
T088,L,155,T001,155,0,mapped,-13.477303668317187,40.043981649481,-30.14223611184689,1,0.0,0.0,interior
T088,L,156,T001,156,0,mapped,-12.727902611827759,39.32894661316007,-29.80762810602772,1,0.0,0.0,interior
T088,L,157,T001,157,0,mapped,-12.1258426002315,38.54507568957678,-29.52553453157702,1,0.0,0.0,interior
T088,L,158,T001,158,0,mapped,-11.651024895288705,37.70522621474521,-29.369053336202406,1,0.0,0.0,interior
T088,L,159,T001,159,0,mapped,-11.210205590743445,36.796359131138644,-29.035423492774854,1,0.0,0.0,interior
T088,L,160,T001,160,0,mapped,-10.853876729759698,35.7855701871289,-28.5329518842064,1,0.0,0.0,interior
T088,L,161,T001,161,0,mapped,-10.48097336731061,34.945168776406604,-27.88628665776859,1,0.0,0.0,interior
T088,L,162,T001,162,0,mapped,-10.255608844492517,34.18442455457132,-27.292425266495073,1,0.0,0.0,interior
T088,L,163,T001,163,0,mapped,-10.062450421358925,33.467613213388475,-26.70460162817714,1,0.0,0.0,interior
T088,L,164,T001,164,0,mapped,-9.84083873830728,32.7480573078346,-26.008457286430158,1,0.0,0.0,interior
T088,L,165,T001,165,0,mapped,-9.641419371188919,32.007719793145554,-25.2563903600864,1,0.0,0.0,interior
T088,L,166,T001,166,0,mapped,-9.512889443035585,31.260985813516307,-24.445054977240165,1,0.0,0.0,interior
T088,L,167,T001,167,0,mapped,-9.529619613893557,30.494256237412817,-23.717497394465344,1,0.0,0.0,interior
T088,L,168,T001,168,0,mapped,-9.53868395824461,29.788403614707157,-23.056711415413016,1,0.0,0.0,interior
T088,L,169,T001,169,0,mapped,-9.588053244301182,29.046553470309046,-22.30544955730891,1,0.0,0.0,interior
T088,L,170,T001,170,0,mapped,-9.744114193569114,28.262843015414294,-21.541372489270053,1,0.0,0.0,interior
T088,L,171,T001,171,0,mapped,-9.697916977016094,27.357903316234292,-20.685802443599272,1,0.0,0.0,interior
T088,L,172,T001,172,0,mapped,-13.768899396299059,40.41447078000719,-30.05194185211657,1,0.0,0.0,interior
T088,L,173,T001,173,0,mapped,-13.009921830825792,39.7012769844569,-29.845071310112875,1,0.0,0.0,interior
T088,L,174,T001,174,0,mapped,-12.276252042655507,38.98364088718654,-29.44336530600856,1,0.0,0.0,interior
T088,L,175,T001,175,0,mapped,-11.74081072675636,38.20870747141276,-29.209706789843075,1,0.0,0.0,interior
T088,L,176,T001,176,0,mapped,-11.340874633891616,37.34607572841018,-29.027749720292622,1,0.0,0.0,interior
T088,L,177,T001,177,0,mapped,-10.806949855878944,36.32022609068865,-28.501456806521627,1,0.0,0.0,interior
T088,L,178,T001,178,0,mapped,-10.44170554714143,35.33298637391762,-27.953721161154032,1,0.0,0.0,interior
T088,L,179,T001,179,0,mapped,-10.161795571152211,34.60990879248588,-27.357824906060408,1,0.0,0.0,interior
T088,L,180,T001,180,0,mapped,-9.963390139359634,33.86548575223622,-26.828916070875923,1,0.0,0.0,interior
T088,L,181,T001,181,0,mapped,-9.779666531217991,33.11688748542166,-26.217659373182357,1,0.0,0.0,interior
T088,L,182,T001,182,0,mapped,-9.631793242990595,32.373844632697015,-25.54196095445837,1,0.0,0.0,interior
T088,L,183,T001,183,0,mapped,-9.419104796460468,31.65816297862427,-24.75476182551767,1,0.0,0.0,interior
T088,L,184,T001,184,0,mapped,-9.306299446186305,30.861320496455125,-23.976377016329828,1,0.0,0.0,interior
T088,L,185,T001,185,0,mapped,-9.349935711545028,30.15832885133553,-23.338554888562683,1,0.0,0.0,interior
T088,L,186,T001,186,0,mapped,-9.4263675879344,29.33101291047185,-22.572458936557574,1,0.0,0.0,interior
T088,L,187,T001,187,0,mapped,-9.444587462007604,28.53093863881751,-21.847066084300508,1,0.0,0.0,interior
T088,L,188,T001,188,0,mapped,-9.542179960655737,27.69642536409246,-21.042699724517316,1,0.0,0.0,interior
T088,L,189,T001,189,0,mapped,-13.278706337724383,40.119319236343145,-29.713772261638745,1,0.0,0.0,interior
T088,L,190,T001,190,0,mapped,-12.513773004452592,39.36243117092345,-29.413357197992728,1,0.0,0.0,interior
T088,L,191,T001,191,0,mapped,-11.886847760086958,38.62754969289858,-29.1055409396151,1,0.0,0.0,interior
T088,L,192,T001,192,0,mapped,-11.320768781928543,37.812785788549405,-28.830404228132256,1,0.0,0.0,interior
T088,L,193,T001,193,0,mapped,-10.894414310243604,36.891790663436836,-28.529710746020665,1,0.0,0.0,interior
T088,L,194,T001,194,0,mapped,-10.478392535495775,35.815231776797546,-28.08466046704505,1,0.0,0.0,interior
T088,L,195,T001,195,0,mapped,-10.193325402196297,35.04754703232496,-27.580044355948743,1,0.0,0.0,interior
T088,L,196,T001,196,0,mapped,-9.860449555090122,34.22829995001757,-26.88724303774707,1,0.0,0.0,interior
T088,L,197,T001,197,0,mapped,-9.575249074567568,33.57468184361739,-26.272185499430798,1,0.0,0.0,interior
T088,L,198,T001,198,0,mapped,-9.503667847268288,32.71779340574453,-25.6560246814593,1,0.0,0.0,interior
T088,L,199,T001,199,0,mapped,-9.289520495212026,32.02448231728085,-24.984892108556203,1,0.0,0.0,interior
T088,L,200,T001,200,0,mapped,-9.208466098634437,31.21604663421969,-24.216767987219885,1,0.0,0.0,interior
T088,L,201,T001,201,0,mapped,-9.137951536269174,30.402618341796515,-23.520092235768196,1,0.0,0.0,interior
T088,L,202,T001,202,0,mapped,-9.221905905200455,29.620016529884772,-22.826246667981287,1,0.0,0.0,interior
T088,L,203,T001,203,0,mapped,-9.177253294170304,28.846292834823988,-22.137098706254406,1,0.0,0.0,interior
T088,L,204,T001,204,0,mapped,-9.396546638217503,28.055992651582542,-21.375988428583327,1,0.0,0.0,interior
T088,L,205,T001,205,0,mapped,-12.793676286474362,39.73879377456829,-29.385345588580837,1,0.0,0.0,interior
T088,L,206,T001,206,0,mapped,-12.074493068292481,39.024312213733,-29.07149338648616,1,0.0,0.0,interior
T088,L,207,T001,207,0,mapped,-11.509679214583942,38.29637001168436,-28.80728553970717,1,0.0,0.0,interior
T088,L,208,T001,208,0,mapped,-10.987123981565816,37.34177010923824,-28.5114508069625,1,0.0,0.0,interior
T088,L,209,T001,209,0,mapped,-10.570958081608872,36.3960833601371,-28.167472807907878,1,0.0,0.0,interior
T088,L,210,T001,210,0,mapped,-10.148171948692996,35.49570688112225,-27.60941004392195,1,0.0,0.0,interior
T088,L,211,T001,211,0,mapped,-9.778534293598183,34.64228522436184,-26.93326348530588,1,0.0,0.0,interior
T088,L,212,T001,212,0,mapped,-9.537308295640042,33.962354599448624,-26.40232847843334,1,0.0,0.0,interior
T088,L,213,T001,213,0,mapped,-9.320901853487817,33.192792852980986,-25.76591590200861,1,0.0,0.0,interior
T088,L,214,T001,214,0,mapped,-9.223982624153358,32.375710583068184,-25.157817402260186,1,0.0,0.0,interior
T088,L,215,T001,215,0,mapped,-9.075775690018299,31.66916436813918,-24.47241041647499,1,0.0,0.0,interior
T088,L,216,T001,216,0,mapped,-8.999992118306809,30.745977664761803,-23.735915030721873,1,0.0,0.0,interior
T088,L,217,T001,217,0,mapped,-9.10894546890424,29.948035783982064,-23.097864903549215,1,0.0,0.0,interior
T088,L,218,T001,218,0,mapped,-8.996380821182912,29.188057725978314,-22.405389665443387,1,0.0,0.0,interior
T088,L,219,T001,219,0,mapped,-9.248796956499158,28.409160898354322,-21.72211023684013,1,0.0,0.0,interior
T088,L,220,T001,220,0,mapped,-12.30045383218954,39.41030813014167,-29.023835715625236,1,0.0,0.0,interior
T088,L,221,T001,221,0,mapped,-11.64373543570911,38.72620613519223,-28.70280938419284,1,0.0,0.0,interior
T088,L,222,T001,222,0,mapped,-11.08418991604108,37.83945488992984,-28.411451987247464,1,0.0,0.0,interior
T088,L,223,T001,223,0,mapped,-10.676489451658497,36.99258543629189,-28.21137556026619,1,0.0,0.0,interior
T088,L,224,T001,224,0,mapped,-10.17916197809309,35.98675222238376,-27.65324040542594,1,0.0,0.0,interior
T088,L,225,T001,225,0,mapped,-9.782461630347882,35.07802081577476,-27.06686571213838,1,0.0,0.0,interior
T088,L,226,T001,226,0,mapped,-9.469543429635435,34.36841627146519,-26.48090921552387,1,0.0,0.0,interior
T088,L,227,T001,227,0,mapped,-9.185555870111024,33.601020407104244,-25.84245653069639,1,0.0,0.0,interior
T088,L,228,T001,228,0,mapped,-9.140455133223629,32.798136658993954,-25.336753514061073,1,0.0,0.0,interior
T088,L,229,T001,229,0,mapped,-9.0214550212916,31.98415321475602,-24.687887730651333,1,0.0,0.0,interior
T088,L,230,T001,230,0,mapped,-8.8824494801372,31.127835323385703,-23.937798658485676,1,0.0,0.0,interior
T088,L,231,T001,231,0,mapped,-8.793847236518996,30.36659255233146,-23.336788881277453,1,0.0,0.0,interior
T088,L,232,T001,232,0,mapped,-8.821739844056449,29.522059657575394,-22.661624989154703,1,0.0,0.0,interior
T088,L,233,T001,233,0,mapped,-8.858304573707837,28.666658193327674,-21.932809902236876,1,0.0,0.0,interior
T088,L,234,T001,234,0,mapped,-11.843166676158742,39.14394475716972,-28.55982921070455,1,0.0,0.0,interior
T088,L,235,T001,235,0,mapped,-11.238677743185043,38.28519195900009,-28.328882994682857,1,0.0,0.0,interior
T088,L,236,T001,236,0,mapped,-10.67777995453132,37.41294991109241,-28.035500718611438,1,0.0,0.0,interior
T088,L,237,T001,237,0,mapped,-10.261036099558627,36.52035636267267,-27.732024926462152,1,0.0,0.0,interior
T088,L,238,T001,238,0,mapped,-9.801047006973,35.52181902771363,-27.179682057442403,1,0.0,0.0,interior
