sample_id,side,global_vertex_id,chosen_region_id,chosen_region_point_id,chosen_quality_rank,chosen_repair_method,x,y,z,member_count,max_candidate_distance_mm,mean_candidate_distance_mm,topology_role
T099,L,22,T001,22,0,mapped,-11.6275260513429,30.759592760978993,-21.152293685951673,2,0.0,0.0,shared_edge
T099,L,23,T001,23,0,mapped,-11.918909065328647,29.898580321300194,-20.769428828382388,2,0.0,0.0,shared_edge
T099,L,24,T001,24,0,mapped,-11.982748708771352,29.01528041563785,-20.31106565787244,3,0.0,0.0,landmark
T099,L,25,T001,25,0,mapped,-15.991096818000447,46.07687373657652,-31.82813638760572,1,0.0,0.0,interior
T099,L,26,T001,26,0,mapped,-15.218930735766026,45.29744949592511,-31.974621253050792,1,0.0,0.0,interior
T099,L,27,T001,27,0,mapped,-14.582964700909331,44.537497761082655,-32.018110615431844,1,0.0,0.0,interior
T099,L,28,T001,28,0,mapped,-14.031334832337631,43.67960818766559,-32.046266633765,1,0.0,0.0,interior
T099,L,29,T001,29,0,mapped,-13.532674497006804,42.74468048516232,-31.922892746975652,1,0.0,0.0,interior
T099,L,30,T001,30,0,mapped,-13.057911722875048,41.853022019728215,-31.621845097533868,1,0.0,0.0,interior
T099,L,31,T001,31,0,mapped,-12.796220652807234,41.08038537665114,-31.163810685603544,1,0.0,0.0,interior
T099,L,32,T001,32,0,mapped,-12.45991765032725,40.371901456361265,-30.585796629103868,1,0.0,0.0,interior
T099,L,33,T001,33,0,mapped,-12.08728874939085,39.7462461605067,-29.96272539552949,1,0.0,0.0,interior
T099,L,34,T001,34,0,mapped,-11.597310802814505,39.07565880834851,-29.338324185597678,1,0.0,0.0,interior
T099,L,35,T001,35,0,mapped,-11.327169667081442,38.41083661356869,-28.668273460607708,1,0.0,0.0,interior
T099,L,36,T001,36,0,mapped,-10.940984076487815,37.74240932755822,-28.015693914768804,1,0.0,0.0,interior
T099,L,37,T001,37,0,mapped,-10.664633427585088,37.119901686287776,-27.3541857462479,1,0.0,0.0,interior
T099,L,38,T001,38,0,mapped,-10.47425606761755,36.38441708023639,-26.582958442723907,1,0.0,0.0,interior
T099,L,39,T001,39,0,mapped,-10.359835672938114,35.6995499091406,-25.87665049899454,1,0.0,0.0,interior
T099,L,40,T001,40,0,mapped,-10.3502666046828,35.052989053425605,-25.2102442825431,1,0.0,0.0,interior
T099,L,41,T001,41,0,mapped,-10.41489038509832,34.49038750767343,-24.486300693535952,1,0.0,0.0,interior
T099,L,42,T001,42,0,mapped,-10.484301519476825,33.84080767000439,-23.746891209182465,1,0.0,0.0,interior
T099,L,43,T001,43,0,mapped,-10.618592071861821,33.135600899169546,-23.190505046482034,1,0.0,0.0,interior
T099,L,44,T001,44,0,mapped,-10.78820877060673,32.32097051967275,-22.637808553392986,1,0.0,0.0,interior
T099,L,45,T001,45,0,mapped,-11.010310960367706,31.53337195164765,-22.139207552042,1,0.0,0.0,interior
T099,L,46,T001,46,0,mapped,-11.335704010308152,30.758014230178404,-21.573598865653942,1,0.0,0.0,interior
T099,L,47,T001,47,0,mapped,-11.560848840571198,29.96935785650639,-21.11426423751317,1,0.0,0.0,interior
T099,L,48,T001,48,0,mapped,-11.624656499245923,29.155761544807618,-20.567285073777022,1,0.0,0.0,interior
T099,L,49,T001,49,0,mapped,-15.333348327759028,45.66235334218317,-31.803766752454777,1,0.0,0.0,interior
T099,L,50,T001,50,0,mapped,-14.544146516048675,44.94280989796529,-31.854940957758814,1,0.0,0.0,interior
T099,L,51,T001,51,0,mapped,-13.922253224101203,44.16700996575389,-31.9081177450573,1,0.0,0.0,interior
T099,L,52,T001,52,0,mapped,-13.495597726274237,43.3118817659263,-31.88102113884531,1,0.0,0.0,interior
T099,L,53,T001,53,0,mapped,-13.031849730862453,42.275421075016425,-31.695464616203033,1,0.0,0.0,interior
T099,L,54,T001,54,0,mapped,-12.642312417157601,41.36440789862313,-31.29555338778009,1,0.0,0.0,interior
T099,L,55,T001,55,0,mapped,-12.321581706117877,40.66983452971315,-30.79269615621675,1,0.0,0.0,interior
T099,L,56,T001,56,0,mapped,-11.941795023256724,39.8834836565275,-30.234603782697867,1,0.0,0.0,interior
T099,L,57,T001,57,0,mapped,-11.557827402106398,39.17472695368305,-29.578712520354593,1,0.0,0.0,interior
T099,L,58,T001,58,0,mapped,-11.278423015287506,38.548632889266926,-29.02513634962591,1,0.0,0.0,interior
T099,L,59,T001,59,0,mapped,-10.93655810240957,37.87927145459648,-28.3322675892976,1,0.0,0.0,interior
T099,L,60,T001,60,0,mapped,-10.645507162781616,37.32804042821324,-27.675617629779822,1,0.0,0.0,interior
T099,L,61,T001,61,0,mapped,-10.381636390043964,36.5719581746652,-26.96075828466867,1,0.0,0.0,interior
T099,L,62,T001,62,0,mapped,-10.309101018278735,35.84890517423085,-26.23653534389448,1,0.0,0.0,interior
T099,L,63,T001,63,0,mapped,-10.249630846585806,35.16858651461057,-25.59121902833811,1,0.0,0.0,interior
T099,L,64,T001,64,0,mapped,-10.276386104410063,34.406003563553746,-24.827072597003287,1,0.0,0.0,interior
T099,L,65,T001,65,0,mapped,-10.40944471828844,33.8029142734741,-24.040158380504657,1,0.0,0.0,interior
T099,L,66,T001,66,0,mapped,-10.509698075095967,33.22003624399841,-23.549803016187475,1,0.0,0.0,interior
T099,L,67,T001,67,0,mapped,-10.653411226143158,32.49980295320434,-22.99621124181834,1,0.0,0.0,interior
T099,L,68,T001,68,0,mapped,-10.860444361923502,31.744518018487696,-22.413719216619718,1,0.0,0.0,interior
T099,L,69,T001,69,0,mapped,-11.053052243022801,30.92995014237473,-21.91052140787536,1,0.0,0.0,interior
T099,L,70,T001,70,0,mapped,-11.290381794255472,30.204100378756745,-21.38699079838294,1,0.0,0.0,interior
T099,L,71,T001,71,0,mapped,-11.268608825373954,29.311856194170034,-20.81886977883581,1,0.0,0.0,interior
T099,L,72,T001,72,0,mapped,-14.639004980287972,45.33616317734969,-31.683977086776146,1,0.0,0.0,interior
T099,L,73,T001,73,0,mapped,-13.920814438130794,44.577633909928245,-31.753007916479998,1,0.0,0.0,interior
T099,L,74,T001,74,0,mapped,-13.390904389977228,43.76747710278045,-31.78114530901779,1,0.0,0.0,interior
T099,L,75,T001,75,0,mapped,-12.893070325130074,42.66534645478015,-31.6829742977872,1,0.0,0.0,interior
T099,L,76,T001,76,0,mapped,-12.424545630782351,41.80762423587488,-31.416801982484813,1,0.0,0.0,interior
T099,L,77,T001,77,0,mapped,-12.087602254525262,40.97069283888119,-30.982371888400564,1,0.0,0.0,interior
T099,L,78,T001,78,0,mapped,-11.826019881848431,40.12271377452852,-30.443547078193895,1,0.0,0.0,interior
T099,L,79,T001,79,0,mapped,-11.504167600316773,39.35769611232422,-29.848995766711262,1,0.0,0.0,interior
T099,L,80,T001,80,0,mapped,-11.19300789133845,38.72938708900095,-29.275035188846665,1,0.0,0.0,interior
T099,L,81,T001,81,0,mapped,-10.8752576648768,38.028475676488334,-28.591111966259533,1,0.0,0.0,interior
T099,L,82,T001,82,0,mapped,-10.567341906167094,37.4273963630971,-27.96198327825339,1,0.0,0.0,interior
T099,L,83,T001,83,0,mapped,-10.345756069095092,36.67342993782645,-27.214880362277015,1,0.0,0.0,interior
T099,L,84,T001,84,0,mapped,-10.19427422719713,36.01716631673897,-26.636620109034183,1,0.0,0.0,interior
T099,L,85,T001,85,0,mapped,-10.071109944979785,35.26779349731048,-25.957928619158526,1,0.0,0.0,interior
T099,L,86,T001,86,0,mapped,-10.1433717792006,34.56683372185475,-25.19411199538241,1,0.0,0.0,interior
T099,L,87,T001,87,0,mapped,-10.251767729953478,33.881537890825086,-24.481787521590398,1,0.0,0.0,interior
T099,L,88,T001,88,0,mapped,-10.332068252830556,33.19763016962385,-23.899940617954954,1,0.0,0.0,interior
T099,L,89,T001,89,0,mapped,-10.42955918098977,32.59645431388844,-23.396430446555037,1,0.0,0.0,interior
T099,L,90,T001,90,0,mapped,-10.58424911065921,31.94943328925195,-22.846793970576716,1,0.0,0.0,interior
T099,L,91,T001,91,0,mapped,-10.808970436347483,31.086048823028136,-22.187353406845443,1,0.0,0.0,interior
T099,L,92,T001,92,0,mapped,-10.953419081247153,30.32357468066172,-21.672005659205308,1,0.0,0.0,interior
T099,L,93,T001,93,0,mapped,-11.037135419937727,29.571716798254307,-21.09410893979378,1,0.0,0.0,interior
T099,L,94,T001,94,0,mapped,-13.945843703220703,45.00414849849615,-31.557861578254336,1,0.0,0.0,interior
T099,L,95,T001,95,0,mapped,-13.339024116960852,44.23074561991325,-31.617216428530035,1,0.0,0.0,interior
T099,L,96,T001,96,0,mapped,-12.842638903248407,43.25832431816542,-31.65846048127541,1,0.0,0.0,interior
T099,L,97,T001,97,0,mapped,-12.367034165267532,42.21873542431366,-31.465433750905454,1,0.0,0.0,interior
T099,L,98,T001,98,0,mapped,-11.953413165648982,41.2971540515209,-31.096487543164294,1,0.0,0.0,interior
T099,L,99,T001,99,0,mapped,-11.721116283022413,40.508673522276624,-30.63269458790986,1,0.0,0.0,interior
T099,L,100,T001,100,0,mapped,-11.433444621121374,39.70093492992371,-30.054341961971396,1,0.0,0.0,interior
T099,L,101,T001,101,0,mapped,-11.073337373252743,38.967083843792,-29.51036118851195,1,0.0,0.0,interior
T099,L,102,T001,102,0,mapped,-10.787522257031338,38.25234660082399,-28.862397900339985,1,0.0,0.0,interior
T099,L,103,T001,103,0,mapped,-10.442245179798967,37.596851224952964,-28.250203093795584,1,0.0,0.0,interior
T099,L,104,T001,104,0,mapped,-10.20980482615014,36.867319479832474,-27.556498955970838,1,0.0,0.0,interior
T099,L,105,T001,105,0,mapped,-10.059961584436923,36.157306420291555,-26.948039910101862,1,0.0,0.0,interior
T099,L,106,T001,106,0,mapped,-9.912188843588252,35.47655525434607,-26.347760306759668,1,0.0,0.0,interior
T099,L,107,T001,107,0,mapped,-9.932141857114074,34.67066799582962,-25.56042447397328,1,0.0,0.0,interior
T099,L,108,T001,108,0,mapped,-10.005203323139359,33.999433476709896,-24.929520200712705,1,0.0,0.0,interior
T099,L,109,T001,109,0,mapped,-10.147939822647196,33.30030726392662,-24.22724800642516,1,0.0,0.0,interior
T099,L,110,T001,110,0,mapped,-10.247283555827229,32.70455587267048,-23.694568460541845,1,0.0,0.0,interior
T099,L,111,T001,111,0,mapped,-10.275771433947055,32.00677919403214,-23.168356794146728,1,0.0,0.0,interior
T099,L,112,T001,112,0,mapped,-10.529152930826356,31.331844616081902,-22.545535991606414,1,0.0,0.0,interior
T099,L,113,T001,113,0,mapped,-10.653377886065378,30.51858176161316,-21.961932874042787,1,0.0,0.0,interior
T099,L,114,T001,114,0,mapped,-10.809429338606613,29.831733328069735,-21.405176944566374,1,0.0,0.0,interior
T099,L,115,T001,115,0,mapped,-13.366586317115601,44.511881987783724,-31.49080099928034,1,0.0,0.0,interior
T099,L,116,T001,116,0,mapped,-12.837520259265316,43.75748329320213,-31.52353261081101,1,0.0,0.0,interior
T099,L,117,T001,117,0,mapped,-12.32723465681429,42.76712620625982,-31.47563398006857,1,0.0,0.0,interior
T099,L,118,T001,118,0,mapped,-11.911194488878413,41.666354476699595,-31.194357716379415,1,0.0,0.0,interior
T099,L,119,T001,119,0,mapped,-11.588427791073212,40.77821228241983,-30.763096089470242,1,0.0,0.0,interior
T099,L,120,T001,120,0,mapped,-11.276661669064676,39.97010247698478,-30.24514432595079,1,0.0,0.0,interior
T099,L,121,T001,121,0,mapped,-10.924242796128853,39.196039366346646,-29.678139734473525,1,0.0,0.0,interior
T099,L,122,T001,122,0,mapped,-10.654578952873294,38.52716047107417,-29.072847057785047,1,0.0,0.0,interior
T099,L,123,T001,123,0,mapped,-10.267713180104922,37.831343045761486,-28.507295402276675,1,0.0,0.0,interior
T099,L,124,T001,124,0,mapped,-10.070921934904112,37.137727355427536,-27.86129045102806,1,0.0,0.0,interior
T099,L,125,T001,125,0,mapped,-9.870952537830764,36.29489314954503,-27.21264257942356,1,0.0,0.0,interior
T099,L,126,T001,126,0,mapped,-9.822552812678662,35.62082258147712,-26.59045727621053,1,0.0,0.0,interior
T099,L,127,T001,127,0,mapped,-9.760389386379867,34.82626511527674,-25.852572467989013,1,0.0,0.0,interior
T099,L,128,T001,128,0,mapped,-9.733482934348029,34.134541391473675,-25.275155795540545,1,0.0,0.0,interior
T099,L,129,T001,129,0,mapped,-9.914449092703238,33.49577763276757,-24.599376487878622,1,0.0,0.0,interior
T099,L,130,T001,130,0,mapped,-10.057025971897367,32.80794586386768,-23.96780560936254,1,0.0,0.0,interior
T099,L,131,T001,131,0,mapped,-10.092841061067004,32.09555601976686,-23.398055550315327,1,0.0,0.0,interior
T099,L,132,T001,132,0,mapped,-10.16697417505096,31.478806073787254,-22.835646076505952,1,0.0,0.0,interior
T099,L,133,T001,133,0,mapped,-10.35932191256576,30.763477403624286,-22.224180216939253,1,0.0,0.0,interior
T099,L,134,T001,134,0,mapped,-10.446410959070464,30.00290856485887,-21.65087959849822,1,0.0,0.0,interior
T099,L,135,T001,135,0,mapped,-12.665122512385512,44.26846844154126,-31.247453124106535,1,0.0,0.0,interior
T099,L,136,T001,136,0,mapped,-12.30405173174385,43.20449218114004,-31.396562091977643,1,0.0,0.0,interior
T099,L,137,T001,137,0,mapped,-11.806036593596154,42.125320267949164,-31.21857196726348,1,0.0,0.0,interior
T099,L,138,T001,138,0,mapped,-11.406787503813705,41.165273236844016,-30.862313880836314,1,0.0,0.0,interior
T099,L,139,T001,139,0,mapped,-11.094622776521899,40.360194771910514,-30.401463849082816,1,0.0,0.0,interior
T099,L,140,T001,140,0,mapped,-10.756710791196948,39.50991517371773,-29.8842825898,1,0.0,0.0,interior
T099,L,141,T001,141,0,mapped,-10.458744154202023,38.79527557614015,-29.304079559708455,1,0.0,0.0,interior
T099,L,142,T001,142,0,mapped,-10.118014923622964,38.0539927995017,-28.72378813331602,1,0.0,0.0,interior
T099,L,143,T001,143,0,mapped,-9.871650294852403,37.41608745078794,-28.149657866493577,1,0.0,0.0,interior
T099,L,144,T001,144,0,mapped,-9.741140739328856,36.58188190207635,-27.508892356540038,1,0.0,0.0,interior
T099,L,145,T001,145,0,mapped,-9.60210959596347,35.866960581754256,-26.916233354765822,1,0.0,0.0,interior
T099,L,146,T001,146,0,mapped,-9.587538662125096,35.0468960529745,-26.168462986961597,1,0.0,0.0,interior
T099,L,147,T001,147,0,mapped,-9.524626897375928,34.341115050898665,-25.566349599014615,1,0.0,0.0,interior
T099,L,148,T001,148,0,mapped,-9.654076147469171,33.665322950352405,-24.94890260432112,1,0.0,0.0,interior
T099,L,149,T001,149,0,mapped,-9.772426346688288,32.96985649701039,-24.318427549932792,1,0.0,0.0,interior
T099,L,150,T001,150,0,mapped,-9.845039063367484,32.25300309351976,-23.70202580897201,1,0.0,0.0,interior
T099,L,151,T001,151,0,mapped,-9.957372953098904,31.640844833219923,-23.078710432456706,1,0.0,0.0,interior
T099,L,152,T001,152,0,mapped,-10.122925526380005,30.983381218936728,-22.46923057495169,1,0.0,0.0,interior
T099,L,153,T001,153,0,mapped,-10.116593179771678,30.23445666880913,-21.896136543710533,1,0.0,0.0,interior
T099,L,154,T001,154,0,mapped,-12.117556560788808,43.75248742986989,-31.10926687138453,1,0.0,0.0,interior
T099,L,155,T001,155,0,mapped,-11.85416847828934,42.55363872659086,-31.234792626678882,1,0.0,0.0,interior
T099,L,156,T001,156,0,mapped,-11.339280044109659,41.558968062791166,-30.938655685459537,1,0.0,0.0,interior
T099,L,157,T001,157,0,mapped,-10.992659522248038,40.7445721249686,-30.532111480018248,1,0.0,0.0,interior
T099,L,158,T001,158,0,mapped,-10.663308657966802,39.85380079840018,-30.029904378421463,1,0.0,0.0,interior
T099,L,159,T001,159,0,mapped,-10.35709546497295,39.06805570616267,-29.50812816915564,1,0.0,0.0,interior
T099,L,160,T001,160,0,mapped,-10.015157958258383,38.364805776395656,-28.955610013678417,1,0.0,0.0,interior
T099,L,161,T001,161,0,mapped,-9.662345838777977,37.71664302205325,-28.44335500850607,1,0.0,0.0,interior
T099,L,162,T001,162,0,mapped,-9.549988546691127,36.931695671179845,-27.83799987338069,1,0.0,0.0,interior
T099,L,163,T001,163,0,mapped,-9.417661385278473,36.11192296132891,-27.174819367744195,1,0.0,0.0,interior
T099,L,164,T001,164,0,mapped,-9.345719547541952,35.289119655350135,-26.48780668108195,1,0.0,0.0,interior
T099,L,165,T001,165,0,mapped,-9.309146406776573,34.53578480297974,-25.827540687005694,1,0.0,0.0,interior
T099,L,166,T001,166,0,mapped,-9.312204776363961,33.868922999109444,-25.254895775721533,1,0.0,0.0,interior
T099,L,167,T001,167,0,mapped,-9.455862443897589,33.07778176375071,-24.551187560697056,1,0.0,0.0,interior
T099,L,168,T001,168,0,mapped,-9.597862277881429,32.48262707759639,-24.018694032188428,1,0.0,0.0,interior
T099,L,169,T001,169,0,mapped,-9.6557713672273,31.83468363910822,-23.3797852427094,1,0.0,0.0,interior
T099,L,170,T001,170,0,mapped,-9.820180398576257,31.226712746074806,-22.77175201178974,1,0.0,0.0,interior
T099,L,171,T001,171,0,mapped,-9.90720214474053,30.52008183522986,-22.161082545280763,1,0.0,0.0,interior
T099,L,172,T001,172,0,mapped,-11.761365402697134,43.04930523275466,-31.13561434715697,1,0.0,0.0,interior
T099,L,173,T001,173,0,mapped,-11.266230247426215,42.04776637713255,-30.96005544802582,1,0.0,0.0,interior
T099,L,174,T001,174,0,mapped,-10.84897391367038,41.13709352639259,-30.60236795742823,1,0.0,0.0,interior
T099,L,175,T001,175,0,mapped,-10.541028397724133,40.16996997132826,-30.152961438563473,1,0.0,0.0,interior
T099,L,176,T001,176,0,mapped,-10.204969912413109,39.36187563181818,-29.648042491510843,1,0.0,0.0,interior
T099,L,177,T001,177,0,mapped,-9.874098619696332,38.584312254178286,-29.091551966125543,1,0.0,0.0,interior
T099,L,178,T001,178,0,mapped,-9.569106896279761,37.85815999675333,-28.5593418323117,1,0.0,0.0,interior
T099,L,179,T001,179,0,mapped,-9.398851048085994,37.15594722599159,-28.04055291262558,1,0.0,0.0,interior
T099,L,180,T001,180,0,mapped,-9.178295397345048,36.39294101381886,-27.449721827021698,1,0.0,0.0,interior
T099,L,181,T001,181,0,mapped,-9.023798234663982,35.55372977838186,-26.749032865195467,1,0.0,0.0,interior
T099,L,182,T001,182,0,mapped,-9.107111164589334,34.85153548386458,-26.132654363677645,1,0.0,0.0,interior
T099,L,183,T001,183,0,mapped,-9.059365999162281,34.13978745073005,-25.536529339824227,1,0.0,0.0,interior
T099,L,184,T001,184,0,mapped,-9.194950373421463,33.30727339289447,-24.837231242747603,1,0.0,0.0,interior
T099,L,185,T001,185,0,mapped,-9.333451627432389,32.70781673309427,-24.265594013371484,1,0.0,0.0,interior
T099,L,186,T001,186,0,mapped,-9.334781672266843,32.04876331998307,-23.672201723548724,1,0.0,0.0,interior
T099,L,187,T001,187,0,mapped,-9.506170020066943,31.33496033398199,-22.957780865142414,1,0.0,0.0,interior
T099,L,188,T001,188,0,mapped,-9.687564379054493,30.801445673248217,-22.44829477934355,1,0.0,0.0,interior
T099,L,189,T001,189,0,mapped,-11.28401750431494,42.460973775197445,-30.95344931956847,1,0.0,0.0,interior
T099,L,190,T001,190,0,mapped,-10.733765250997672,41.43243204815212,-30.61750241277616,1,0.0,0.0,interior
T099,L,191,T001,191,0,mapped,-10.525130991344014,40.55052764817115,-30.277577044968368,1,0.0,0.0,interior
T099,L,192,T001,192,0,mapped,-10.103495251540693,39.68679307137522,-29.779955598517034,1,0.0,0.0,interior
T099,L,193,T001,193,0,mapped,-9.749275493432778,38.93451870129401,-29.263745905728477,1,0.0,0.0,interior
T099,L,194,T001,194,0,mapped,-9.434873629097375,38.11793294920976,-28.71834723788576,1,0.0,0.0,interior
T099,L,195,T001,195,0,mapped,-9.20071716083139,37.345779293216125,-28.187734018959063,1,0.0,0.0,interior
T099,L,196,T001,196,0,mapped,-8.974321784442441,36.562859649185796,-27.586614711047716,1,0.0,0.0,interior
T099,L,197,T001,197,0,mapped,-8.882420991715765,36.002986663048375,-27.100486352216887,1,0.0,0.0,interior
T099,L,198,T001,198,0,mapped,-8.806136064786362,35.17639648667306,-26.445353664161427,1,0.0,0.0,interior
T099,L,199,T001,199,0,mapped,-8.789901128944111,34.408287201725514,-25.83656007360901,1,0.0,0.0,interior
T099,L,200,T001,200,0,mapped,-8.741936063824308,33.58664579935885,-25.151997835452846,1,0.0,0.0,interior
T099,L,201,T001,201,0,mapped,-9.00078718414038,32.95499561591599,-24.538746583601807,1,0.0,0.0,interior
T099,L,202,T001,202,0,mapped,-9.047387949711553,32.266964596208076,-23.92839082595114,1,0.0,0.0,interior
T099,L,203,T001,203,0,mapped,-9.233658840407417,31.538768699569605,-23.207554497100947,1,0.0,0.0,interior
T099,L,204,T001,204,0,mapped,-9.357604205513876,31.020000438674856,-22.697253497937204,1,0.0,0.0,interior
T099,L,205,T001,205,0,mapped,-10.815204658046166,41.876594973662876,-30.691946521423155,1,0.0,0.0,interior
T099,L,206,T001,206,0,mapped,-10.343487965963494,40.95229569485346,-30.317758578285453,1,0.0,0.0,interior
T099,L,207,T001,207,0,mapped,-9.990954702388823,40.12481413598566,-29.912009438545716,1,0.0,0.0,interior
T099,L,208,T001,208,0,mapped,-9.673478019201557,39.211542321753754,-29.382310389038857,1,0.0,0.0,interior
T099,L,209,T001,209,0,mapped,-9.338301135569008,38.385172850125386,-28.870589149039926,1,0.0,0.0,interior
T099,L,210,T001,210,0,mapped,-9.033792601682368,37.64898747933041,-28.352433555059186,1,0.0,0.0,interior
T099,L,211,T001,211,0,mapped,-8.810427948467428,36.89368418248448,-27.778709647959865,1,0.0,0.0,interior
T099,L,212,T001,212,0,mapped,-8.620541758615726,36.141758260937266,-27.19866922845373,1,0.0,0.0,interior
T099,L,213,T001,213,0,mapped,-8.591518064244363,35.34804482435311,-26.591929136564282,1,0.0,0.0,interior
T099,L,214,T001,214,0,mapped,-8.580236176132642,34.594166968376996,-25.998435909399387,1,0.0,0.0,interior
T099,L,215,T001,215,0,mapped,-8.56120625309186,33.89811398692025,-25.388954529263376,1,0.0,0.0,interior
T099,L,216,T001,216,0,mapped,-8.683119209483152,33.23562307625262,-24.80825778598351,1,0.0,0.0,interior
T099,L,217,T001,217,0,mapped,-8.817566777855825,32.47544939092466,-24.137122435720762,1,0.0,0.0,interior
T099,L,218,T001,218,0,mapped,-8.856858851087754,31.83070455805099,-23.546555032712305,1,0.0,0.0,interior
T099,L,219,T001,219,0,mapped,-9.02960068841369,31.245494335534328,-22.94869240738173,1,0.0,0.0,interior
T099,L,220,T001,220,0,mapped,-10.348211061489298,41.37897536849011,-30.36178846734834,1,0.0,0.0,interior
T099,L,221,T001,221,0,mapped,-9.969971156178234,40.43788936269731,-29.990450595221894,1,0.0,0.0,interior
T099,L,222,T001,222,0,mapped,-9.606906179335262,39.62822132803376,-29.55911671953829,1,0.0,0.0,interior
T099,L,223,T001,223,0,mapped,-9.212761662234545,38.703920649887635,-29.01511048621441,1,0.0,0.0,interior
T099,L,224,T001,224,0,mapped,-8.894993593614984,38.01365291697009,-28.554377517652277,1,0.0,0.0,interior
T099,L,225,T001,225,0,mapped,-8.65642811550649,37.13353160101442,-27.914158163945665,1,0.0,0.0,interior
T099,L,226,T001,226,0,mapped,-8.428584854621931,36.363476870951246,-27.320790274640935,1,0.0,0.0,interior
T099,L,227,T001,227,0,mapped,-8.273454859652105,35.61800450287683,-26.781587049530827,1,0.0,0.0,interior
T099,L,228,T001,228,0,mapped,-8.243715404740376,34.94551219367806,-26.238064124325497,1,0.0,0.0,interior
T099,L,229,T001,229,0,mapped,-8.277988535514123,34.207070090119544,-25.654886844352276,1,0.0,0.0,interior
T099,L,230,T001,230,0,mapped,-8.358903546572737,33.43689877747059,-25.01261765524241,1,0.0,0.0,interior
T099,L,231,T001,231,0,mapped,-8.446513904786018,32.79897268243612,-24.459317775740413,1,0.0,0.0,interior
T099,L,232,T001,232,0,mapped,-8.497538974402396,32.06981860977606,-23.809303248268264,1,0.0,0.0,interior
T099,L,233,T001,233,0,mapped,-8.690059530081921,31.465296550155244,-23.19205593674974,1,0.0,0.0,interior
T099,L,234,T001,234,0,mapped,-9.919780777086913,40.782511656739516,-30.061990852587662,1,0.0,0.0,interior
T099,L,235,T001,235,0,mapped,-9.51124870698899,39.9865181053938,-29.6446333116513,1,0.0,0.0,interior
T099,L,236,T001,236,0,mapped,-9.027477237700635,39.182189446118386,-29.15138415183815,1,0.0,0.0,interior
T099,L,237,T001,237,0,mapped,-8.771435881315405,38.252397475356176,-28.645563457393166,1,0.0,0.0,interior
