point_id,sample_id,side,region_id,region_name,region_point_id,lambda_a,lambda_b,lambda_c,u,v,source_face_index,is_unmapped,x,y,z
T088_L_P00025,T088,L,T001,test,25,0.9583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.0,-1,True,,,
T088_L_P00026,T088,L,T001,test,26,0.9166666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,168,False,-29.765077532303046,19.745247864536925,-23.589443527217743
T088_L_P00027,T088,L,T001,test,27,0.875,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,191,False,-28.796277015179285,19.492550714522707,-23.625787966453583
T088_L_P00028,T088,L,T001,test,28,0.8333333333333334,0.041666666666666664,0.125,0.041666666666666664,0.125,224,False,-27.78217823240549,18.981713822964906,-23.709726965161366
T088_L_P00029,T088,L,T001,test,29,0.7916666666666667,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.16666666666666666,326,False,-26.815069671090058,18.366945200754788,-23.65262025791977
T088_L_P00030,T088,L,T001,test,30,0.75,0.041666666666666664,0.20833333333333331,0.041666666666666664,0.20833333333333331,867,False,-25.9039685987267,17.724740277125516,-23.390936747113983
T088_L_P00031,T088,L,T001,test,31,0.7083333333333334,0.041666666666666664,0.25,0.041666666666666664,0.25,443,False,-25.112138174546722,17.26110060698241,-23.026668989854958
T088_L_P00032,T088,L,T001,test,32,0.6666666666666667,0.041666666666666664,0.29166666666666663,0.041666666666666664,0.29166666666666663,748,False,-24.57389588213534,16.442373342624293,-22.716256366163257
T088_L_P00033,T088,L,T001,test,33,0.625,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,779,False,-23.892254267469923,15.684901572301769,-22.11124085105524
T088_L_P00034,T088,L,T001,test,34,0.5833333333333334,0.041666666666666664,0.375,0.041666666666666664,0.375,858,False,-23.420728958526105,15.056373888575267,-21.434893143278988
T088_L_P00035,T088,L,T001,test,35,0.5416666666666667,0.041666666666666664,0.41666666666666663,0.041666666666666664,0.41666666666666663,2067,False,-22.931473576528628,14.673598072588893,-20.754947768070522
T088_L_P00036,T088,L,T001,test,36,0.5,0.041666666666666664,0.4583333333333333,0.041666666666666664,0.4583333333333333,2154,False,-22.422421050353595,14.27603388911934,-19.927065091208668
T088_L_P00037,T088,L,T001,test,37,0.45833333333333337,0.041666666666666664,0.5,0.041666666666666664,0.5,2269,False,-21.966277111878682,13.849805178559802,-19.0026659733462
T088_L_P00038,T088,L,T001,test,38,0.41666666666666674,0.041666666666666664,0.5416666666666666,0.041666666666666664,0.5416666666666666,112,False,-21.407892275849093,13.636821115220549,-18.203823766276116
T088_L_P00039,T088,L,T001,test,39,0.3750000000000001,0.041666666666666664,0.5833333333333333,0.041666666666666664,0.5833333333333333,70,False,-20.849980869326956,13.374841789226217,-17.33831524483985
T088_L_P00040,T088,L,T001,test,40,0.33333333333333337,0.041666666666666664,0.625,0.041666666666666664,0.625,3735,False,-20.567993162542543,13.028974704330848,-16.363436115345653
T088_L_P00041,T088,L,T001,test,41,0.29166666666666674,0.041666666666666664,0.6666666666666666,0.041666666666666664,0.6666666666666666,4008,False,-19.948568857232797,12.793594725176856,-15.441842300780388
T088_L_P00042,T088,L,T001,test,42,0.2500000000000001,0.041666666666666664,0.7083333333333333,0.041666666666666664,0.7083333333333333,3762,False,-19.75805585211399,12.484931067825995,-14.482363830070463
T088_L_P00043,T088,L,T001,test,43,0.20833333333333337,0.041666666666666664,0.75,0.041666666666666664,0.75,4181,False,-19.446261341362998,12.231689254245222,-13.489123295254494
T088_L_P00044,T088,L,T001,test,44,0.16666666666666674,0.041666666666666664,0.7916666666666666,0.041666666666666664,0.7916666666666666,4200,False,-19.22965373343977,11.936754659335087,-12.417196595382196
T088_L_P00045,T088,L,T001,test,45,0.1250000000000001,0.041666666666666664,0.8333333333333333,0.041666666666666664,0.8333333333333333,4469,False,-18.86256310659503,11.56871289467069,-11.487180599933458
T088_L_P00046,T088,L,T001,test,46,0.08333333333333337,0.041666666666666664,0.875,0.041666666666666664,0.875,4489,False,-18.675549092525273,11.189693785520372,-10.458976935102816
T088_L_P00047,T088,L,T001,test,47,0.04166666666666674,0.041666666666666664,0.9166666666666666,0.041666666666666664,0.9166666666666666,4311,False,-18.751154620944522,11.038028629249325,-9.363744800009654
T088_L_P00048,T088,L,T001,test,48,1.1102230246251565e-16,0.041666666666666664,0.9583333333333333,0.041666666666666664,0.9583333333333333,-1,True,,,
T088_L_P00049,T088,L,T001,test,49,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,162,False,-30.163043405327343,19.899520874023438,-23.467329460434634
T088_L_P00050,T088,L,T001,test,50,0.875,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,198,False,-29.14050804117401,19.63795017709866,-23.617453979885546
T088_L_P00051,T088,L,T001,test,51,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,286,False,-28.045416093478412,19.307463312970334,-23.59805396282406
T088_L_P00052,T088,L,T001,test,52,0.7916666666666666,0.08333333333333333,0.125,0.08333333333333333,0.125,318,False,-27.115922116224734,18.831915321893412,-23.573651310345628
T088_L_P00053,T088,L,T001,test,53,0.75,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,345,False,-26.161401333689774,18.150104359885884,-23.386950731726166
T088_L_P00054,T088,L,T001,test,54,0.7083333333333333,0.08333333333333333,0.20833333333333331,0.08333333333333333,0.20833333333333331,419,False,-25.314477982998543,17.632988556741243,-23.071047874498618
T088_L_P00055,T088,L,T001,test,55,0.6666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.25,682,False,-24.664679762236286,16.98165621344946,-22.77773048956159
T088_L_P00056,T088,L,T001,test,56,0.625,0.08333333333333333,0.29166666666666663,0.08333333333333333,0.29166666666666663,818,False,-24.04804612232892,16.197013101779564,-22.327082812084242
T088_L_P00057,T088,L,T001,test,57,0.5833333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,771,False,-23.473824810009194,15.43119892877629,-21.666801281517557
T088_L_P00058,T088,L,T001,test,58,0.5416666666666666,0.08333333333333333,0.375,0.08333333333333333,0.375,1081,False,-22.88339236635464,15.111242050512356,-21.00536863673977
T088_L_P00059,T088,L,T001,test,59,0.5,0.08333333333333333,0.41666666666666663,0.08333333333333333,0.41666666666666663,2139,False,-22.424731780225084,14.55070264849271,-20.20419857016814
T088_L_P00060,T088,L,T001,test,60,0.4583333333333333,0.08333333333333333,0.4583333333333333,0.08333333333333333,0.4583333333333333,2208,False,-21.952443778345632,14.104032686466248,-19.326358476477363
T088_L_P00061,T088,L,T001,test,61,0.41666666666666663,0.08333333333333333,0.5,0.08333333333333333,0.5,2277,False,-21.439177717410207,13.794158597068382,-18.466822349365337
T088_L_P00062,T088,L,T001,test,62,0.375,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.5416666666666666,89,False,-20.82327161285891,13.610042712760661,-17.747360141186952
T088_L_P00063,T088,L,T001,test,63,0.33333333333333337,0.08333333333333333,0.5833333333333333,0.08333333333333333,0.5833333333333333,21,False,-20.524598126546266,13.22428445296073,-16.792666347187474
T088_L_P00064,T088,L,T001,test,64,0.29166666666666663,0.08333333333333333,0.625,0.08333333333333333,0.625,3991,False,-20.02674119491178,12.921201546450892,-15.793967103674628
T088_L_P00065,T088,L,T001,test,65,0.25,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.6666666666666666,4047,False,-19.636426112162034,12.656141985398426,-14.942267820389105
T088_L_P00066,T088,L,T001,test,66,0.20833333333333337,0.08333333333333333,0.7083333333333333,0.08333333333333333,0.7083333333333333,3781,False,-19.428846451039945,12.334486789674562,-13.957616686411852
T088_L_P00067,T088,L,T001,test,67,0.16666666666666663,0.08333333333333333,0.75,0.08333333333333333,0.75,4206,False,-19.156156087328547,12.02179814586774,-12.929082243468683
T088_L_P00068,T088,L,T001,test,68,0.125,0.08333333333333333,0.7916666666666666,0.08333333333333333,0.7916666666666666,4231,False,-18.912140247600895,11.695488782313987,-11.949408787370754
T088_L_P00069,T088,L,T001,test,69,0.08333333333333337,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.8333333333333333,4481,False,-18.613833607938872,11.290037933757628,-10.986954458757829
T088_L_P00070,T088,L,T001,test,70,0.04166666666666663,0.08333333333333333,0.875,0.08333333333333333,0.875,4314,False,-18.666189299837036,11.052755894137784,-9.908612264995856
T088_L_P00071,T088,L,T001,test,71,0.0,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.9166666666666666,-1,True,,,
T088_L_P00072,T088,L,T001,test,72,0.875,0.125,0.0,0.125,0.0,204,False,-29.445719859642992,19.899520874023438,-23.45883735480475
T088_L_P00073,T088,L,T001,test,73,0.8333333333333334,0.125,0.041666666666666664,0.125,0.041666666666666664,275,False,-28.419458910738282,19.513588415408744,-23.542212374387976
T088_L_P00074,T088,L,T001,test,74,0.7916666666666666,0.125,0.08333333333333333,0.125,0.08333333333333333,245,False,-27.415189717234064,19.093233393433394,-23.534897910819346
T088_L_P00075,T088,L,T001,test,75,0.75,0.125,0.125,0.125,0.125,371,False,-26.459948366922447,18.585314538249733,-23.367805758303305
T088_L_P00076,T088,L,T001,test,76,0.7083333333333334,0.125,0.16666666666666666,0.125,0.16666666666666666,405,False,-25.568400116587867,18.026120895739567,-23.129291220330664
T088_L_P00077,T088,L,T001,test,77,0.6666666666666667,0.125,0.20833333333333331,0.125,0.20833333333333331,711,False,-24.780128277696218,17.45712027308573,-22.755059297489634
T088_L_P00078,T088,L,T001,test,78,0.625,0.125,0.25,0.125,0.25,823,False,-24.16443216318654,16.736249546634504,-22.42547693674726
T088_L_P00079,T088,L,T001,test,79,0.5833333333333334,0.125,0.29166666666666663,0.125,0.29166666666666663,835,False,-23.597770091240342,15.944085307924398,-21.93711647634978
T088_L_P00080,T088,L,T001,test,80,0.5416666666666667,0.125,0.3333333333333333,0.125,0.3333333333333333,979,False,-22.935164191311536,15.404245108385322,-21.183598259700986
T088_L_P00081,T088,L,T001,test,81,0.5,0.125,0.375,0.125,0.375,2088,False,-22.45786564025861,14.860776884469745,-20.49186434814314
T088_L_P00082,T088,L,T001,test,82,0.45833333333333337,0.125,0.41666666666666663,0.125,0.41666666666666663,2193,False,-21.901477290837917,14.454827519722224,-19.652184100421138
T088_L_P00083,T088,L,T001,test,83,0.4166666666666667,0.125,0.4583333333333333,0.125,0.4583333333333333,2295,False,-21.53201006923541,14.06522943663112,-18.924941260487206
T088_L_P00084,T088,L,T001,test,84,0.375,0.125,0.5,0.125,0.5,126,False,-20.879675253472055,13.744857432727336,-18.014300368042345
T088_L_P00085,T088,L,T001,test,85,0.33333333333333337,0.125,0.5416666666666666,0.125,0.5416666666666666,48,False,-20.470211941250472,13.414453472788011,-17.180666782728327
T088_L_P00086,T088,L,T001,test,86,0.29166666666666674,0.125,0.5833333333333333,0.125,0.5833333333333333,3721,False,-20.01521546035938,13.107613606905765,-16.238751724980006
T088_L_P00087,T088,L,T001,test,87,0.25,0.125,0.625,0.125,0.625,4040,False,-19.590639757037515,12.79368235529306,-15.271025627530996
T088_L_P00088,T088,L,T001,test,88,0.20833333333333337,0.125,0.6666666666666666,0.125,0.6666666666666666,3776,False,-19.406719472655144,12.460296151891779,-14.389233110475928
T088_L_P00089,T088,L,T001,test,89,0.16666666666666674,0.125,0.7083333333333333,0.125,0.7083333333333333,4419,False,-19.12343857485294,12.174463449990423,-13.469006793991483
T088_L_P00090,T088,L,T001,test,90,0.125,0.125,0.75,0.125,0.75,4238,False,-18.828587181547466,11.780497396883174,-12.385621044944802
T088_L_P00091,T088,L,T001,test,91,0.08333333333333337,0.125,0.7916666666666666,0.125,0.7916666666666666,4455,False,-18.585526109588542,11.38628761555397,-11.417543762863593
T088_L_P00092,T088,L,T001,test,92,0.04166666666666674,0.125,0.8333333333333333,0.125,0.8333333333333333,4318,False,-18.502747944021973,11.030576413411058,-10.371153039070663
T088_L_P00093,T088,L,T001,test,93,0.0,0.125,0.875,0.125,0.875,4310,False,-18.66582053345271,10.899519920349121,-9.32432106270296
T088_L_P00094,T088,L,T001,test,94,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,218,False,-28.73896751784539,19.860138779119726,-23.373081207275394
T088_L_P00095,T088,L,T001,test,95,0.7916666666666667,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.041666666666666664,234,False,-27.719651592356634,19.40051071140094,-23.454358015404267
T088_L_P00096,T088,L,T001,test,96,0.75,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,608,False,-26.745649147830747,18.928084536561364,-23.35231625894376
T088_L_P00097,T088,L,T001,test,97,0.7083333333333334,0.16666666666666666,0.125,0.16666666666666666,0.125,386,False,-25.783177836477464,18.38548386823886,-23.13294310788678
T088_L_P00098,T088,L,T001,test,98,0.6666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,450,False,-24.91518721069965,17.91667018125309,-22.73492107609635
T088_L_P00099,T088,L,T001,test,99,0.625,0.16666666666666666,0.20833333333333331,0.16666666666666666,0.20833333333333331,738,False,-24.26485716065907,17.193892793071505,-22.44889934957061
T088_L_P00100,T088,L,T001,test,100,0.5833333333333334,0.16666666666666666,0.25,0.16666666666666666,0.25,926,False,-23.69504503343212,16.411779563819785,-22.02747802612621
T088_L_P00101,T088,L,T001,test,101,0.5416666666666667,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.29166666666666663,986,False,-23.090589724437784,15.726073233469476,-21.431879898816653
T088_L_P00102,T088,L,T001,test,102,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,1096,False,-22.434042417049966,15.288908049365814,-20.689214445305268
T088_L_P00103,T088,L,T001,test,103,0.45833333333333337,0.16666666666666666,0.375,0.16666666666666666,0.375,2121,False,-21.930051470174618,14.80338077701456,-19.961805114272902
T088_L_P00104,T088,L,T001,test,104,0.41666666666666674,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.41666666666666663,2263,False,-21.442271003006315,14.368084156650923,-19.139764427022484
T088_L_P00105,T088,L,T001,test,105,0.37500000000000006,0.16666666666666666,0.4583333333333333,0.16666666666666666,0.4583333333333333,3851,False,-21.020168990817158,13.951711860483044,-18.38545964723882
T088_L_P00106,T088,L,T001,test,106,0.33333333333333337,0.16666666666666666,0.5,0.16666666666666666,0.5,3867,False,-20.445339051128585,13.652237724944655,-17.52661193663547
T088_L_P00107,T088,L,T001,test,107,0.29166666666666674,0.16666666666666666,0.5416666666666666,0.16666666666666666,0.5416666666666666,40,False,-20.020284828881273,13.320121436559049,-16.650704591274206
T088_L_P00108,T088,L,T001,test,108,0.2500000000000001,0.16666666666666666,0.5833333333333333,0.16666666666666666,0.5833333333333333,4014,False,-19.60357482866243,12.964278033202664,-15.683965350077182
T088_L_P00109,T088,L,T001,test,109,0.20833333333333337,0.16666666666666666,0.625,0.16666666666666666,0.625,3801,False,-19.355575251774326,12.607786526120044,-14.719534215898431
T088_L_P00110,T088,L,T001,test,110,0.16666666666666674,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,4176,False,-18.995326900529857,12.282051164367411,-13.86324147615159
T088_L_P00111,T088,L,T001,test,111,0.1250000000000001,0.16666666666666666,0.7083333333333333,0.16666666666666666,0.7083333333333333,4440,False,-18.75980670343752,11.884224325951141,-12.834422379761774
T088_L_P00112,T088,L,T001,test,112,0.08333333333333337,0.16666666666666666,0.75,0.16666666666666666,0.75,4275,False,-18.585371555421986,11.538128774920585,-11.848951167054222
T088_L_P00113,T088,L,T001,test,113,0.04166666666666674,0.16666666666666666,0.7916666666666666,0.16666666666666666,0.7916666666666666,4345,False,-18.372511471275295,11.10007199336486,-10.885075668989598
T088_L_P00114,T088,L,T001,test,114,1.1102230246251565e-16,0.16666666666666666,0.8333333333333333,0.16666666666666666,0.8333333333333333,4298,False,-18.539502101537472,10.89951992034912,-9.82585029472369
T088_L_P00115,T088,L,T001,test,115,0.7916666666666667,0.20833333333333331,0.0,0.20833333333333331,0.0,260,False,-28.050151204296455,19.683589518558225,-23.37308120727539
T088_L_P00116,T088,L,T001,test,116,0.7500000000000001,0.20833333333333331,0.041666666666666664,0.20833333333333331,0.041666666666666664,621,False,-27.05121529893462,19.236688732704593,-23.32132992795527
T088_L_P00117,T088,L,T001,test,117,0.7083333333333334,0.20833333333333331,0.08333333333333333,0.20833333333333331,0.08333333333333333,381,False,-26.119464466803926,18.763552866822657,-23.126535651206048
T088_L_P00118,T088,L,T001,test,118,0.6666666666666667,0.20833333333333331,0.125,0.20833333333333331,0.125,455,False,-25.178610015197542,18.306990724280162,-22.781381266862407
T088_L_P00119,T088,L,T001,test,119,0.6250000000000001,0.20833333333333331,0.16666666666666666,0.20833333333333331,0.16666666666666666,879,False,-24.38615595426056,17.700620880230975,-22.423271276748412
T088_L_P00120,T088,L,T001,test,120,0.5833333333333335,0.20833333333333331,0.20833333333333331,0.20833333333333331,0.20833333333333331,919,False,-23.841640494504126,17.09765276912485,-22.14060483964946
T088_L_P00121,T088,L,T001,test,121,0.5416666666666667,0.20833333333333331,0.25,0.20833333333333331,0.25,992,False,-23.139100752472274,16.22961115572904,-21.602293549715807
T088_L_P00122,T088,L,T001,test,122,0.5000000000000001,0.20833333333333331,0.29166666666666663,0.20833333333333331,0.29166666666666663,1101,False,-22.511253839477806,15.606053622237345,-20.90153834713066
T088_L_P00123,T088,L,T001,test,123,0.4583333333333334,0.20833333333333331,0.3333333333333333,0.20833333333333331,0.3333333333333333,2095,False,-21.97472993870971,15.091901325469465,-20.206274532020903
T088_L_P00124,T088,L,T001,test,124,0.41666666666666674,0.20833333333333331,0.375,0.20833333333333331,0.375,2219,False,-21.40961897897598,14.692568411260359,-19.40601490081454
T088_L_P00125,T088,L,T001,test,125,0.3750000000000001,0.20833333333333331,0.41666666666666663,0.20833333333333331,0.41666666666666663,3848,False,-21.049421723369818,14.242909270149065,-18.74723563704081
T088_L_P00126,T088,L,T001,test,126,0.3333333333333334,0.20833333333333331,0.4583333333333333,0.20833333333333331,0.4583333333333333,3875,False,-20.422600613065406,13.886733253533373,-17.79959649302247
T088_L_P00127,T088,L,T001,test,127,0.29166666666666674,0.20833333333333331,0.5,0.20833333333333331,0.5,60,False,-20.000010976190662,13.519556652956574,-17.021917521426555
T088_L_P00128,T088,L,T001,test,128,0.2500000000000001,0.20833333333333331,0.5416666666666666,0.20833333333333331,0.5416666666666666,3685,False,-19.59996406541826,13.203982320834287,-16.172807460239778
T088_L_P00129,T088,L,T001,test,129,0.20833333333333348,0.20833333333333331,0.5833333333333333,0.20833333333333331,0.5833333333333333,4035,False,-19.250620935095007,12.786140519018057,-15.073366299141291
T088_L_P00130,T088,L,T001,test,130,0.16666666666666674,0.20833333333333331,0.625,0.20833333333333331,0.625,3813,False,-18.984434647015945,12.421097157978267,-14.258478732290303
T088_L_P00131,T088,L,T001,test,131,0.1250000000000001,0.20833333333333331,0.6666666666666666,0.20833333333333331,0.6666666666666666,4411,False,-18.7740860311671,12.083397560346835,-13.38786271602542
T088_L_P00132,T088,L,T001,test,132,0.08333333333333348,0.20833333333333331,0.7083333333333333,0.20833333333333331,0.7083333333333333,4250,False,-18.471811999521623,11.655283926540072,-12.373715681656215
T088_L_P00133,T088,L,T001,test,133,0.04166666666666674,0.20833333333333331,0.75,0.20833333333333331,0.75,4351,False,-18.252488610225022,11.197969445180625,-11.303186506729862
T088_L_P00134,T088,L,T001,test,134,1.1102230246251565e-16,0.20833333333333331,0.7916666666666666,0.20833333333333331,0.7916666666666666,4294,False,-18.362040981778815,10.899519920349121,-10.310959635340641
T088_L_P00135,T088,L,T001,test,135,0.75,0.25,0.0,0.25,0.0,254,False,-27.388163145206743,19.499521255493168,-23.302828951443658
T088_L_P00136,T088,L,T001,test,136,0.7083333333333334,0.25,0.041666666666666664,0.25,0.041666666666666664,588,False,-26.418471151453204,19.115638452928433,-23.100751625000154
T088_L_P00137,T088,L,T001,test,137,0.6666666666666666,0.25,0.08333333333333333,0.25,0.08333333333333333,477,False,-25.461516804186274,18.642130550701005,-22.836872915354206
T088_L_P00138,T088,L,T001,test,138,0.625,0.25,0.125,0.25,0.125,723,False,-24.612982755310366,18.14575861986981,-22.438942136485515
T088_L_P00139,T088,L,T001,test,139,0.5833333333333334,0.25,0.16666666666666666,0.25,0.16666666666666666,914,False,-23.922201726158743,17.53700833467795,-22.139738337952856
T088_L_P00140,T088,L,T001,test,140,0.5416666666666667,0.25,0.20833333333333331,0.25,0.20833333333333331,1031,False,-23.351809959170602,16.75057224879395,-21.787108762828602
T088_L_P00141,T088,L,T001,test,141,0.5,0.25,0.25,0.25,0.25,1061,False,-22.631958349997888,16.01660125260627,-21.137555453001134
T088_L_P00142,T088,L,T001,test,142,0.45833333333333337,0.25,0.29166666666666663,0.25,0.29166666666666663,2007,False,-21.99081757927091,15.4571580927445,-20.43838703429669
T088_L_P00143,T088,L,T001,test,143,0.4166666666666667,0.25,0.3333333333333333,0.25,0.3333333333333333,2184,False,-21.504712358821408,15.036654733759088,-19.748533309328234
T088_L_P00144,T088,L,T001,test,144,0.375,0.25,0.375,0.25,0.375,2316,False,-21.122197034456907,14.564032483581297,-19.090722968872512
T088_L_P00145,T088,L,T001,test,145,0.33333333333333337,0.25,0.41666666666666663,0.25,0.41666666666666663,2516,False,-20.51818403161141,14.138410915828393,-18.158238384745868
T088_L_P00146,T088,L,T001,test,146,0.2916666666666667,0.25,0.4583333333333333,0.25,0.4583333333333333,3898,False,-20.01295068356912,13.800337996071118,-17.363533355796726
T088_L_P00147,T088,L,T001,test,147,0.25,0.25,0.5,0.25,0.5,3645,False,-19.578727466012147,13.378815866934241,-16.41108707824251
T088_L_P00148,T088,L,T001,test,148,0.20833333333333337,0.25,0.5416666666666666,0.25,0.5416666666666666,3674,False,-19.20334013350267,12.995699578696478,-15.473953981529236
T088_L_P00149,T088,L,T001,test,149,0.16666666666666674,0.25,0.5833333333333333,0.25,0.5833333333333333,3465,False,-18.953367036621565,12.603709493027372,-14.59513278015053
T088_L_P00150,T088,L,T001,test,150,0.125,0.25,0.625,0.25,0.625,4172,False,-18.67906172432484,12.20705185320514,-13.783059014640056
T088_L_P00151,T088,L,T001,test,151,0.08333333333333337,0.25,0.6666666666666666,0.25,0.6666666666666666,4445,False,-18.401234951960635,11.793436206306486,-12.825694594636069
T088_L_P00152,T088,L,T001,test,152,0.04166666666666674,0.25,0.7083333333333333,0.25,0.7083333333333333,4379,False,-18.247553452771683,11.351759839022344,-11.719902270106655
T088_L_P00153,T088,L,T001,test,153,0.0,0.25,0.75,0.25,0.75,4325,False,-18.07588671447598,10.899519920349121,-10.738081413833038
T088_L_P00154,T088,L,T001,test,154,0.7083333333333334,0.29166666666666663,0.0,0.29166666666666663,0.0,574,False,-26.736354962805216,19.499521255493164,-23.001984119018395
T088_L_P00155,T088,L,T001,test,155,0.6666666666666667,0.29166666666666663,0.041666666666666664,0.29166666666666663,0.041666666666666664,533,False,-25.780535398188754,19.045750226556827,-22.813620510114035
T088_L_P00156,T088,L,T001,test,156,0.625,0.29166666666666663,0.08333333333333333,0.29166666666666663,0.08333333333333333,488,False,-24.865344600893394,18.55531224399763,-22.486915820828187
T088_L_P00157,T088,L,T001,test,157,0.5833333333333334,0.29166666666666663,0.125,0.29166666666666663,0.125,1162,False,-24.09235533901074,17.971692868459613,-22.14284796028364
T088_L_P00158,T088,L,T001,test,158,0.5416666666666667,0.29166666666666663,0.16666666666666666,0.29166666666666663,0.16666666666666666,1025,False,-23.46200699754776,17.281535423655264,-21.857140019190158
