point_id,sample_id,side,region_id,region_name,region_point_id,lambda_a,lambda_b,lambda_c,u,v,source_face_index,is_unmapped,x,y,z
T076_L_P00039,T076,L,T001,test,39,0.3750000000000001,0.041666666666666664,0.5833333333333333,0.041666666666666664,0.5833333333333333,4289,False,11.668813573619119,8.37715275877568,-4.2408313518711775
T076_L_P00040,T076,L,T001,test,40,0.33333333333333337,0.041666666666666664,0.625,0.041666666666666664,0.625,4372,False,11.864273294556046,7.738443804628109,-3.4692576527349877
T076_L_P00041,T076,L,T001,test,41,0.29166666666666674,0.041666666666666664,0.6666666666666666,0.041666666666666664,0.6666666666666666,4470,False,11.95249852051941,7.0380645259903165,-2.8355877398922944
T076_L_P00042,T076,L,T001,test,42,0.2500000000000001,0.041666666666666664,0.7083333333333333,0.041666666666666664,0.7083333333333333,5171,False,11.867504830485597,6.305912685365959,-2.177045347506526
T076_L_P00043,T076,L,T001,test,43,0.20833333333333337,0.041666666666666664,0.75,0.041666666666666664,0.75,5850,False,11.730969261316513,5.326785909532327,-1.6996230729367054
T076_L_P00044,T076,L,T001,test,44,0.16666666666666674,0.041666666666666664,0.7916666666666666,0.041666666666666664,0.7916666666666666,5819,False,11.524024728801958,4.543166434069194,-1.3453957598278647
T076_L_P00045,T076,L,T001,test,45,0.1250000000000001,0.041666666666666664,0.8333333333333333,0.041666666666666664,0.8333333333333333,5768,False,11.131915352635726,3.698879761725682,-0.894244500923423
T076_L_P00046,T076,L,T001,test,46,0.08333333333333337,0.041666666666666664,0.875,0.041666666666666664,0.875,130,False,10.752192863864764,2.8253009971448244,-0.5838906649930584
T076_L_P00047,T076,L,T001,test,47,0.04166666666666674,0.041666666666666664,0.9166666666666666,0.041666666666666664,0.9166666666666666,88,False,10.382892665879124,2.0503008053895346,-0.2776559674734027
T076_L_P00048,T076,L,T001,test,48,1.1102230246251565e-16,0.041666666666666664,0.9583333333333333,0.041666666666666664,0.9583333333333333,4,False,9.866399016286897,1.2365169961868432,0.08905191534242166
T076_L_P00049,T076,L,T001,test,49,0.9166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,491,False,5.622008390649372,18.250109964542407,-8.541956467123171
T076_L_P00050,T076,L,T001,test,50,0.875,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,614,False,6.638944944221423,17.876725735569998,-8.526682434225295
T076_L_P00051,T076,L,T001,test,51,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,685,False,7.66412488753506,17.383861397846946,-8.535909813905
T076_L_P00052,T076,L,T001,test,52,0.7916666666666666,0.08333333333333333,0.125,0.08333333333333333,0.125,1082,False,8.512039509881161,16.74465617663354,-8.600156187554726
T076_L_P00053,T076,L,T001,test,53,0.75,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,1607,False,9.342627242109913,15.697518054680966,-8.733881442937822
T076_L_P00054,T076,L,T001,test,54,0.7083333333333333,0.08333333333333333,0.20833333333333331,0.08333333333333333,0.20833333333333331,1663,False,9.86790991873799,14.9641373767536,-8.695186764646834
T076_L_P00055,T076,L,T001,test,55,0.6666666666666666,0.08333333333333333,0.25,0.08333333333333333,0.25,1808,False,10.261607993520801,14.010004427816593,-8.680958470578169
T076_L_P00056,T076,L,T001,test,56,0.625,0.08333333333333333,0.29166666666666663,0.08333333333333333,0.29166666666666663,438,False,10.675138021619421,13.011700374630916,-8.436774211826439
T076_L_P00057,T076,L,T001,test,57,0.5833333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.3333333333333333,273,False,11.040516107998831,12.084667878250155,-7.961729659022352
T076_L_P00058,T076,L,T001,test,58,0.5416666666666666,0.08333333333333333,0.375,0.08333333333333333,0.375,2580,False,11.288496611771397,11.175954200459948,-7.39090409186864
T076_L_P00059,T076,L,T001,test,59,0.5,0.08333333333333333,0.41666666666666663,0.08333333333333333,0.41666666666666663,2678,False,11.591931052250578,10.383235707169394,-6.7123725616839724
T076_L_P00060,T076,L,T001,test,60,0.4583333333333333,0.08333333333333333,0.4583333333333333,0.08333333333333333,0.4583333333333333,2992,False,11.742774896982684,9.63534165406041,-5.973389161887604
T076_L_P00061,T076,L,T001,test,61,0.41666666666666663,0.08333333333333333,0.5,0.08333333333333333,0.5,4007,False,11.830872533566616,8.940901523379903,-5.174796500764564
T076_L_P00062,T076,L,T001,test,62,0.375,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.5416666666666666,4242,False,11.910038799355874,8.405078412655708,-4.525105674223922
T076_L_P00063,T076,L,T001,test,63,0.33333333333333337,0.08333333333333333,0.5833333333333333,0.08333333333333333,0.5833333333333333,4348,False,12.05013349138678,7.808423052007921,-3.7985939696945006
T076_L_P00064,T076,L,T001,test,64,0.29166666666666663,0.08333333333333333,0.625,0.08333333333333333,0.625,4420,False,12.116733930408335,7.147605896285424,-3.147420533732677
T076_L_P00065,T076,L,T001,test,65,0.25,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.6666666666666666,5106,False,12.093821301044773,6.385810250669377,-2.552852240110636
T076_L_P00066,T076,L,T001,test,66,0.20833333333333337,0.08333333333333333,0.7083333333333333,0.08333333333333333,0.7083333333333333,5924,False,11.963278790781164,5.479676276306147,-2.068250592386173
T076_L_P00067,T076,L,T001,test,67,0.16666666666666663,0.08333333333333333,0.75,0.08333333333333333,0.75,5857,False,11.849910569599029,4.637934645951705,-1.7466836607545844
T076_L_P00068,T076,L,T001,test,68,0.125,0.08333333333333333,0.7916666666666666,0.08333333333333333,0.7916666666666666,5879,False,11.554020806339214,3.8430238679143547,-1.3592205165657583
T076_L_P00069,T076,L,T001,test,69,0.08333333333333337,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.8333333333333333,6768,False,11.24105576317185,2.963924852346471,-1.016457183333927
T076_L_P00070,T076,L,T001,test,70,0.04166666666666663,0.08333333333333333,0.875,0.08333333333333333,0.875,48,False,10.686543386725509,2.2343658466919107,-0.5867441804085151
T076_L_P00071,T076,L,T001,test,71,0.0,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.9166666666666666,17,False,10.240352578268174,1.3916548457401943,-0.2893441320969492
T076_L_P00072,T076,L,T001,test,72,0.875,0.125,0.0,0.125,0.0,623,False,6.291911409416527,18.182252290100358,-7.927455158452014
T076_L_P00073,T076,L,T001,test,73,0.8333333333333334,0.125,0.041666666666666664,0.125,0.041666666666666664,744,False,7.408459046436047,17.737999455624532,-7.990092958925073
T076_L_P00074,T076,L,T001,test,74,0.7916666666666666,0.125,0.08333333333333333,0.125,0.08333333333333333,930,False,8.350309635542743,17.128959847508053,-8.17821131092176
T076_L_P00075,T076,L,T001,test,75,0.75,0.125,0.125,0.125,0.125,1112,False,9.246735952630853,16.291697371331722,-8.20894135044905
T076_L_P00076,T076,L,T001,test,76,0.7083333333333334,0.125,0.16666666666666666,0.125,0.16666666666666666,1676,False,10.056148223308346,15.350883728540692,-8.216424253146362
T076_L_P00077,T076,L,T001,test,77,0.6666666666666667,0.125,0.20833333333333331,0.125,0.20833333333333331,1742,False,10.422332357911,14.537144207196468,-8.379633726384261
T076_L_P00078,T076,L,T001,test,78,0.625,0.125,0.25,0.125,0.25,1966,False,10.879891101697206,13.561277264055857,-8.248537203186514
T076_L_P00079,T076,L,T001,test,79,0.5833333333333334,0.125,0.29166666666666663,0.125,0.29166666666666663,310,False,11.32369558476076,12.597125628266939,-7.904804920249632
T076_L_P00080,T076,L,T001,test,80,0.5416666666666667,0.125,0.3333333333333333,0.125,0.3333333333333333,2559,False,11.669503822305263,11.575178518463394,-7.4322406887070995
T076_L_P00081,T076,L,T001,test,81,0.5,0.125,0.375,0.125,0.375,2667,False,11.883016649896955,10.669568444633088,-6.785791243841079
T076_L_P00082,T076,L,T001,test,82,0.45833333333333337,0.125,0.41666666666666663,0.125,0.41666666666666663,2905,False,12.01885589577254,9.879970764889945,-6.137361877513734
T076_L_P00083,T076,L,T001,test,83,0.4166666666666667,0.125,0.4583333333333333,0.125,0.4583333333333333,4004,False,12.073678869285892,9.167720770940662,-5.4239701518909165
T076_L_P00084,T076,L,T001,test,84,0.375,0.125,0.5,0.125,0.5,4135,False,12.174795528741177,8.49271041940106,-4.719181598749105
T076_L_P00085,T076,L,T001,test,85,0.33333333333333337,0.125,0.5416666666666666,0.125,0.5416666666666666,4333,False,12.357803820929897,7.9230062077864645,-4.14579172231106
T076_L_P00086,T076,L,T001,test,86,0.29166666666666674,0.125,0.5833333333333333,0.125,0.5833333333333333,4426,False,12.381429014866935,7.217112000071641,-3.4477479314116457
T076_L_P00087,T076,L,T001,test,87,0.25,0.125,0.625,0.125,0.625,5114,False,12.389284443012729,6.51327468540501,-2.93892927357492
T076_L_P00088,T076,L,T001,test,88,0.20833333333333337,0.125,0.6666666666666666,0.125,0.6666666666666666,5945,False,12.273821128105876,5.687516486771041,-2.422670974850614
T076_L_P00089,T076,L,T001,test,89,0.16666666666666674,0.125,0.7083333333333333,0.125,0.7083333333333333,5908,False,12.044784568942777,4.847705659610016,-1.9587955633863667
T076_L_P00090,T076,L,T001,test,90,0.125,0.125,0.75,0.125,0.75,5875,False,11.870660877471204,4.049429024687346,-1.6131646555357777
T076_L_P00091,T076,L,T001,test,91,0.08333333333333337,0.125,0.7916666666666666,0.125,0.7916666666666666,6761,False,11.492176228725155,3.1436381400982065,-1.223685889751604
T076_L_P00092,T076,L,T001,test,92,0.04166666666666674,0.125,0.8333333333333333,0.125,0.8333333333333333,154,False,11.058793442020933,2.456059402168835,-0.891701904205709
T076_L_P00093,T076,L,T001,test,93,0.0,0.125,0.875,0.125,0.875,18,False,10.66399915821696,1.6224442630154399,-0.5939752959732328
T076_L_P00094,T076,L,T001,test,94,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,754,False,7.0103901241713,18.007979635945727,-7.408976447324908
T076_L_P00095,T076,L,T001,test,95,0.7916666666666667,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.041666666666666664,849,False,8.17543422934179,17.469005270146,-7.583822300146895
T076_L_P00096,T076,L,T001,test,96,0.75,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,958,False,9.043334448854935,16.77189958295938,-7.7605761723539874
T076_L_P00097,T076,L,T001,test,97,0.7083333333333334,0.16666666666666666,0.125,0.16666666666666666,0.125,1210,False,10.018098261523772,15.85595786334179,-7.770319137639201
T076_L_P00098,T076,L,T001,test,98,0.6666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1480,False,10.654887387006951,14.88078011251749,-7.909712343962839
T076_L_P00099,T076,L,T001,test,99,0.625,0.16666666666666666,0.20833333333333331,0.16666666666666666,0.20833333333333331,1796,False,11.10071665074756,14.026686273979937,-7.933956773194154
T076_L_P00100,T076,L,T001,test,100,0.5833333333333334,0.16666666666666666,0.25,0.16666666666666666,0.25,2074,False,11.570041377608828,13.15148008785756,-7.710953125258229
T076_L_P00101,T076,L,T001,test,101,0.5416666666666667,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.29166666666666663,2142,False,11.923522184097708,11.878651925671202,-7.3289917255139
T076_L_P00102,T076,L,T001,test,102,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,2769,False,12.275047534831533,11.093358859854579,-6.750302637854878
T076_L_P00103,T076,L,T001,test,103,0.45833333333333337,0.16666666666666666,0.375,0.16666666666666666,0.375,2840,False,12.40657822014645,10.199821561786212,-6.216250986369501
T076_L_P00104,T076,L,T001,test,104,0.41666666666666674,0.16666666666666666,0.41666666666666663,0.16666666666666666,0.41666666666666663,3952,False,12.446356946959177,9.378151270679028,-5.558031207258295
T076_L_P00105,T076,L,T001,test,105,0.37500000000000006,0.16666666666666666,0.4583333333333333,0.16666666666666666,0.4583333333333333,4111,False,12.471300521031884,8.686395432023396,-4.888452088971127
T076_L_P00106,T076,L,T001,test,106,0.33333333333333337,0.16666666666666666,0.5,0.16666666666666666,0.5,4252,False,12.59927235139719,8.162113740661628,-4.406252495985511
T076_L_P00107,T076,L,T001,test,107,0.29166666666666674,0.16666666666666666,0.5416666666666666,0.16666666666666666,0.5416666666666666,4434,False,12.674583441967428,7.353265852051107,-3.721759937313128
T076_L_P00108,T076,L,T001,test,108,0.2500000000000001,0.16666666666666666,0.5833333333333333,0.16666666666666666,0.5833333333333333,5132,False,12.70251777606596,6.6178608776533965,-3.1977616085997136
T076_L_P00109,T076,L,T001,test,109,0.20833333333333337,0.16666666666666666,0.625,0.16666666666666666,0.625,5720,False,12.653134770778996,5.846447201761519,-2.700927019991009
T076_L_P00110,T076,L,T001,test,110,0.16666666666666674,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,6025,False,12.414524824503708,5.030581721196623,-2.22174523078929
T076_L_P00111,T076,L,T001,test,111,0.1250000000000001,0.16666666666666666,0.7083333333333333,0.16666666666666666,0.7083333333333333,5998,False,12.172242887857124,4.231452104244608,-1.842187325918964
T076_L_P00112,T076,L,T001,test,112,0.08333333333333337,0.16666666666666666,0.75,0.16666666666666666,0.75,6756,False,11.823641993232567,3.3490541904520073,-1.4700336159861258
T076_L_P00113,T076,L,T001,test,113,0.04166666666666674,0.16666666666666666,0.7916666666666666,0.16666666666666666,0.7916666666666666,6807,False,11.470158275956392,2.629890489062439,-1.1586131096343928
T076_L_P00114,T076,L,T001,test,114,1.1102230246251565e-16,0.16666666666666666,0.8333333333333333,0.16666666666666666,0.8333333333333333,176,False,11.17039806954389,1.6505213975906396,-0.8703075827596103
T076_L_P00115,T076,L,T001,test,115,0.7916666666666667,0.20833333333333331,0.0,0.20833333333333331,0.0,780,False,7.698456463020713,17.75718859179957,-6.920146942138672
T076_L_P00116,T076,L,T001,test,116,0.7500000000000001,0.20833333333333331,0.041666666666666664,0.20833333333333331,0.041666666666666664,943,False,8.882459049050144,17.092219740120704,-7.2041388447690675
T076_L_P00117,T076,L,T001,test,117,0.7083333333333334,0.20833333333333331,0.08333333333333333,0.20833333333333331,0.08333333333333333,1238,False,9.68807559800888,16.396786711888762,-7.368721778447005
T076_L_P00118,T076,L,T001,test,118,0.6666666666666667,0.20833333333333331,0.125,0.20833333333333331,0.125,1502,False,10.588048629864938,15.423088675963362,-7.454241046811941
T076_L_P00119,T076,L,T001,test,119,0.6250000000000001,0.20833333333333331,0.16666666666666666,0.20833333333333331,0.16666666666666666,1442,False,11.249670429428845,14.473398889524221,-7.554909561230361
T076_L_P00120,T076,L,T001,test,120,0.5833333333333335,0.20833333333333331,0.20833333333333331,0.20833333333333331,0.20833333333333331,2362,False,11.649804160513892,13.480357730436928,-7.566815859221071
T076_L_P00121,T076,L,T001,test,121,0.5416666666666667,0.20833333333333331,0.25,0.20833333333333331,0.25,2200,False,12.158650377717564,12.466006123702527,-7.164505255126738
T076_L_P00122,T076,L,T001,test,122,0.5000000000000001,0.20833333333333331,0.29166666666666663,0.20833333333333331,0.29166666666666663,2760,False,12.574954902308804,11.554807776575979,-6.582623170152752
T076_L_P00123,T076,L,T001,test,123,0.4583333333333334,0.20833333333333331,0.3333333333333333,0.20833333333333331,0.3333333333333333,2831,False,12.666932847024903,10.479810672412487,-6.171181873729028
T076_L_P00124,T076,L,T001,test,124,0.41666666666666674,0.20833333333333331,0.375,0.20833333333333331,0.375,3008,False,12.783250926984067,9.711320764758888,-5.654817261310722
T076_L_P00125,T076,L,T001,test,125,0.3750000000000001,0.20833333333333331,0.41666666666666663,0.20833333333333331,0.41666666666666663,4062,False,12.817679671443933,8.861401088543495,-4.9630868508170725
T076_L_P00126,T076,L,T001,test,126,0.3333333333333334,0.20833333333333331,0.4583333333333333,0.20833333333333331,0.4583333333333333,4143,False,12.964082599882573,8.258680182706886,-4.441843762405654
T076_L_P00127,T076,L,T001,test,127,0.29166666666666674,0.20833333333333331,0.5,0.20833333333333331,0.5,4532,False,13.046903622657563,7.586033034021856,-3.913506268543303
T076_L_P00128,T076,L,T001,test,128,0.2500000000000001,0.20833333333333331,0.5416666666666666,0.20833333333333331,0.5416666666666666,4513,False,13.017427147494416,6.832466045042885,-3.3964809048599878
T076_L_P00129,T076,L,T001,test,129,0.20833333333333348,0.20833333333333331,0.5833333333333333,0.20833333333333331,0.5833333333333333,5519,False,12.993308516460534,6.0140829567866785,-2.928063947451853
T076_L_P00130,T076,L,T001,test,130,0.16666666666666674,0.20833333333333331,0.625,0.20833333333333331,0.625,6052,False,12.826950392618832,5.2382445361712655,-2.4593905239888407
T076_L_P00131,T076,L,T001,test,131,0.1250000000000001,0.20833333333333331,0.6666666666666666,0.20833333333333331,0.6666666666666666,6008,False,12.584030177591503,4.39013983201441,-2.0619126590967056
T076_L_P00132,T076,L,T001,test,132,0.08333333333333348,0.20833333333333331,0.7083333333333333,0.20833333333333331,0.7083333333333333,6717,False,12.350953301730367,3.519286537501128,-1.723438915265953
T076_L_P00133,T076,L,T001,test,133,0.04166666666666674,0.20833333333333331,0.75,0.20833333333333331,0.75,6822,False,11.93975369625667,2.689412054583488,-1.3794731717539868
T076_L_P00134,T076,L,T001,test,134,1.1102230246251565e-16,0.20833333333333331,0.7916666666666666,0.20833333333333331,0.7916666666666666,6968,False,11.595527912899502,1.9284191055701485,-1.074775315312729
T076_L_P00135,T076,L,T001,test,135,0.75,0.25,0.0,0.25,0.0,757,False,8.460008111328447,17.38551615504241,-6.5278752137384295
T076_L_P00136,T076,L,T001,test,136,0.7083333333333334,0.25,0.041666666666666664,0.25,0.041666666666666664,1247,False,9.538340772816678,16.70114837255398,-6.905710580823242
T076_L_P00137,T076,L,T001,test,137,0.6666666666666666,0.25,0.08333333333333333,0.25,0.08333333333333333,1346,False,10.404920416664156,15.921012109208803,-7.00798440501776
T076_L_P00138,T076,L,T001,test,138,0.625,0.25,0.125,0.25,0.125,1420,False,11.204726217847213,14.936998823253246,-7.143161589117589
T076_L_P00139,T076,L,T001,test,139,0.5833333333333334,0.25,0.16666666666666666,0.25,0.16666666666666666,2427,False,11.812284879281751,13.907918956858486,-7.1338151643180385
T076_L_P00140,T076,L,T001,test,140,0.5416666666666667,0.25,0.20833333333333331,0.25,0.20833333333333331,2194,False,12.168429644038117,12.96067794562778,-7.0890537598846
T076_L_P00141,T076,L,T001,test,141,0.5,0.25,0.25,0.25,0.25,2539,False,12.678042423542696,11.874120396743487,-6.499778473958798
T076_L_P00142,T076,L,T001,test,142,0.45833333333333337,0.25,0.29166666666666663,0.25,0.29166666666666663,2752,False,12.89033261044273,10.863158564335414,-6.12441912331582
T076_L_P00143,T076,L,T001,test,143,0.4166666666666667,0.25,0.3333333333333333,0.25,0.3333333333333333,3014,False,13.077599288981453,10.056928548991598,-5.643810611722972
T076_L_P00144,T076,L,T001,test,144,0.375,0.25,0.375,0.25,0.375,3974,False,13.126264819408034,9.16797416289171,-5.061080851408269
T076_L_P00145,T076,L,T001,test,145,0.33333333333333337,0.25,0.41666666666666663,0.25,0.41666666666666663,4096,False,13.232471342126411,8.447348484122637,-4.502186082078102
T076_L_P00146,T076,L,T001,test,146,0.2916666666666667,0.25,0.4583333333333333,0.25,0.4583333333333333,5200,False,13.362903054610342,7.818001093025295,-4.0007698878222575
T076_L_P00147,T076,L,T001,test,147,0.25,0.25,0.5,0.25,0.5,5258,False,13.41488152233028,7.053495730460269,-3.5213377102771912
T076_L_P00148,T076,L,T001,test,148,0.20833333333333337,0.25,0.5416666666666666,0.25,0.5416666666666666,5438,False,13.4399146660642,6.258237625439462,-3.048403955132256
T076_L_P00149,T076,L,T001,test,149,0.16666666666666674,0.25,0.5833333333333333,0.25,0.5833333333333333,5703,False,13.256819540953357,5.450303191817884,-2.640809565507887
T076_L_P00150,T076,L,T001,test,150,0.125,0.25,0.625,0.25,0.625,6076,False,13.014031195656703,4.555329392420943,-2.228257290989635
T076_L_P00151,T076,L,T001,test,151,0.08333333333333337,0.25,0.6666666666666666,0.25,0.6666666666666666,6840,False,12.844327797845771,3.6611239496945354,-1.892507594892937
T076_L_P00152,T076,L,T001,test,152,0.04166666666666674,0.25,0.7083333333333333,0.25,0.7083333333333333,6872,False,12.50615974232055,2.7870793803409044,-1.5621645725503255
T076_L_P00153,T076,L,T001,test,153,0.0,0.25,0.75,0.25,0.75,6931,False,12.117993116067066,2.0505213737487793,-1.2542894446684478
T076_L_P00154,T076,L,T001,test,154,0.7083333333333334,0.29166666666666663,0.0,0.29166666666666663,0.0,876,False,9.260318672651398,17.043278892655387,-6.3201470375061035
T076_L_P00155,T076,L,T001,test,155,0.6666666666666667,0.29166666666666663,0.041666666666666664,0.29166666666666663,0.041666666666666664,1289,False,10.218732360736203,16.26204782684335,-6.632208973966302
T076_L_P00156,T076,L,T001,test,156,0.625,0.29166666666666663,0.08333333333333333,0.29166666666666663,0.08333333333333333,2396,False,11.127624406140704,15.40551366258308,-6.634431854558546
T076_L_P00157,T076,L,T001,test,157,0.5833333333333334,0.29166666666666663,0.125,0.29166666666666663,0.125,2435,False,11.817923078592099,14.378290148723993,-6.74918019528929
T076_L_P00158,T076,L,T001,test,158,0.5416666666666667,0.29166666666666663,0.16666666666666666,0.29166666666666663,0.16666666666666666,2187,False,12.270842034479553,13.426709399872035,-6.749234053138132
